investment_id,customer_id,investment_type,invested_amount,current_value,returns_pct,start_date,duration_years,maturity_date,annual_return_rate,status,risk_category,branch_id
INV01117,CUST00032,Stocks,468110.0,784491.0,67.59,2020-07-03,2,2022-07-03,12.17,Active,High,BR029
INV01118,CUST01183,Gold Bond,199870.0,238551.0,19.35,2022-03-06,1,2023-03-06,6.47,Matured,Medium,BR008
INV01119,CUST00015,Mutual Fund,404569.0,646280.0,59.75,2020-08-12,1,2021-08-12,11.27,Active,High,BR047
INV01120,CUST00772,SIP,41099.0,78503.0,91.01,2020-05-17,5,2025-05-16,15.02,Withdrawn,Medium,BR005
INV01121,CUST00632,Mutual Fund,48137.0,58839.0,22.23,2023-01-23,1,2024-01-23,10.92,Active,High,BR021
INV01122,CUST00114,Gold Bond,364076.0,532404.0,46.23,2020-07-10,3,2023-07-10,8.86,Active,Medium,BR015
INV01123,CUST01657,NPS,102150.0,137605.0,34.71,2022-05-07,1,2023-05-07,11.89,Active,Medium,BR004
INV01124,CUST00429,NPS,162155.0,219422.0,35.32,2020-05-27,3,2023-05-27,6.8,Active,Medium,BR041
INV01125,CUST00174,Mutual Fund,343946.0,459105.0,33.48,2022-10-11,3,2025-10-10,13.88,Active,High,BR029
INV01126,CUST00437,SIP,15407.0,20029.0,30.0,2023-02-06,3,2026-02-05,14.82,Withdrawn,Medium,BR040
INV01127,CUST01731,Mutual Fund,462867.0,567910.0,22.69,2022-05-30,10,2032-05-27,8.22,Active,High,BR047
INV01128,CUST00203,Fixed Deposit,1304935.0,1977714.0,51.56,2020-07-27,2,2022-07-27,9.84,Active,Low,BR026
INV01129,CUST01756,NPS,61496.0,113956.0,85.31,2020-07-24,3,2023-07-24,14.91,Active,Medium,BR004
INV01130,CUST00026,NPS,188747.0,216806.0,14.87,2023-11-24,7,2030-11-22,13.41,Active,Medium,BR045
INV01131,CUST01253,Recurring Deposit,22570.0,33269.0,47.4,2021-03-14,1,2022-03-14,10.75,Active,Low,BR024
INV01132,CUST02492,PPF,98163.0,157660.0,60.61,2020-07-08,3,2023-07-08,11.15,Matured,Low,BR048
INV01133,CUST02044,Fixed Deposit,1721682.0,2578368.0,49.76,2020-09-22,3,2023-09-22,9.91,Matured,Low,BR039
INV01134,CUST02428,SIP,25714.0,30058.0,16.89,2023-10-09,7,2030-10-07,13.56,Active,Medium,BR045
INV01135,CUST01269,Gold Bond,92043.0,106586.0,15.8,2023-05-06,7,2030-05-04,9.27,Active,Medium,BR019
INV01136,CUST00887,PPF,43643.0,72488.0,66.09,2021-10-17,7,2028-10-15,17.15,Matured,Low,BR005
INV01137,CUST00873,Fixed Deposit,700335.0,883984.0,26.22,2023-08-01,5,2028-07-30,17.87,Matured,Low,BR010
INV01138,CUST00283,NPS,75578.0,85924.0,13.69,2023-03-26,5,2028-03-24,7.53,Active,Medium,BR004
INV01139,CUST00606,PPF,142788.0,170291.0,19.26,2022-06-13,10,2032-06-10,7.15,Withdrawn,Low,BR016
INV01140,CUST00050,Stocks,520341.0,1020646.0,96.15,2020-04-13,2,2022-04-13,15.35,Withdrawn,High,BR011
INV01141,CUST02889,SIP,34227.0,44737.0,30.71,2020-11-16,7,2027-11-15,6.71,Active,Medium,BR027
INV01142,CUST01806,NPS,61233.0,81744.0,33.5,2021-12-10,10,2031-12-08,9.91,Active,Medium,BR032
INV01143,CUST00265,NPS,168053.0,196413.0,16.88,2023-12-05,3,2026-12-04,15.67,Active,Medium,BR033
INV01144,CUST02599,Mutual Fund,453796.0,642772.0,41.64,2022-06-21,2,2024-06-20,14.76,Active,High,BR031
INV01145,CUST01086,NPS,175633.0,200599.0,14.21,2023-01-09,3,2026-01-08,6.96,Active,Medium,BR039
INV01146,CUST02235,Mutual Fund,464812.0,649789.0,39.8,2020-11-17,5,2025-11-16,8.47,Active,High,BR048
INV01147,CUST01672,Gold Bond,480649.0,587162.0,22.16,2022-10-21,1,2023-10-21,9.55,Active,Medium,BR028
INV01148,CUST00459,Recurring Deposit,34227.0,38602.0,12.78,2023-09-29,1,2024-09-28,10.06,Active,Low,BR026
INV01149,CUST01720,SIP,11520.0,18200.0,57.99,2021-03-09,2,2023-03-09,12.74,Active,Medium,BR005
INV01150,CUST00510,Recurring Deposit,27949.0,43772.0,56.61,2021-05-06,10,2031-05-04,13.06,Active,Low,BR011
INV01151,CUST02744,Recurring Deposit,5474.0,6579.0,20.19,2023-08-21,10,2033-08-18,14.46,Matured,Low,BR049
INV01152,CUST02233,Mutual Fund,396856.0,468907.0,18.16,2023-02-26,1,2024-02-26,9.47,Matured,High,BR007
INV01153,CUST00576,PPF,2256.0,3110.0,37.85,2021-10-01,7,2028-09-29,10.38,Active,Low,BR047
INV01154,CUST02578,Recurring Deposit,39415.0,81546.0,106.89,2020-01-02,2,2022-01-01,15.66,Active,Low,BR019
INV01155,CUST01915,Gold Bond,162324.0,215140.0,32.54,2022-04-24,1,2023-04-24,11.05,Active,Medium,BR016
INV01156,CUST01219,Recurring Deposit,13785.0,18034.0,30.82,2023-04-28,5,2028-04-26,17.38,Active,Low,BR028
INV01157,CUST02949,Gold Bond,371612.0,441444.0,18.79,2022-09-11,7,2029-09-09,7.76,Active,Medium,BR049
INV01158,CUST00475,NPS,158607.0,197349.0,24.43,2023-07-02,2,2025-07-01,15.7,Active,Medium,BR003
INV01159,CUST00864,Recurring Deposit,30117.0,50967.0,69.23,2020-06-02,7,2027-06-01,12.17,Active,Low,BR001
INV01160,CUST02102,NPS,179797.0,268860.0,49.54,2021-01-01,10,2030-12-30,10.59,Active,Medium,BR040
INV01161,CUST01713,Stocks,540020.0,754987.0,39.81,2022-02-24,3,2025-02-23,12.48,Active,High,BR041
INV01162,CUST02983,Recurring Deposit,3415.0,5632.0,64.92,2021-04-04,2,2023-04-04,14.3,Matured,Low,BR018
INV01163,CUST02119,NPS,29235.0,51108.0,74.82,2020-07-17,1,2021-07-17,13.35,Active,Medium,BR001
INV01164,CUST02977,Fixed Deposit,2233059.0,2941179.0,31.71,2022-08-19,2,2024-08-18,12.34,Matured,Low,BR031
INV01165,CUST02528,Gold Bond,339925.0,567920.0,67.07,2020-04-14,5,2025-04-13,11.5,Active,Medium,BR028
INV01166,CUST01550,Recurring Deposit,46588.0,58697.0,25.99,2023-07-11,2,2025-07-10,16.97,Matured,Low,BR039
INV01167,CUST01295,PPF,7076.0,10145.0,43.37,2021-05-06,3,2024-05-05,10.36,Active,Low,BR008
INV01168,CUST02008,Mutual Fund,292206.0,568120.0,94.42,2020-12-18,10,2030-12-16,17.91,Matured,High,BR049
INV01169,CUST01620,NPS,165661.0,320463.0,93.45,2020-08-19,5,2025-08-18,16.31,Active,Medium,BR042
INV01170,CUST00588,PPF,4688.0,6737.0,43.71,2022-03-17,1,2023-03-17,13.87,Active,Low,BR042
INV01171,CUST01175,Recurring Deposit,42507.0,52769.0,24.14,2022-12-04,3,2025-12-03,10.99,Active,Low,BR033
INV01172,CUST01835,SIP,18658.0,20136.0,7.92,2023-10-05,5,2028-10-03,6.35,Matured,Medium,BR048
INV01173,CUST00199,PPF,108459.0,147986.0,36.44,2021-11-19,1,2022-11-19,10.49,Active,Low,BR029
INV01174,CUST01212,Stocks,645585.0,986880.0,52.87,2021-09-13,5,2026-09-12,13.73,Active,High,BR009
INV01175,CUST01540,NPS,164716.0,269279.0,63.48,2021-12-28,3,2024-12-27,17.75,Active,Medium,BR043
INV01176,CUST01696,SIP,22088.0,30956.0,40.15,2022-07-18,10,2032-07-15,14.74,Active,Medium,BR002
INV01177,CUST00423,Gold Bond,155341.0,193461.0,24.54,2021-10-08,5,2026-10-07,7.03,Active,Medium,BR042
INV01178,CUST02773,Recurring Deposit,42447.0,55742.0,31.32,2023-01-28,7,2030-01-26,15.22,Matured,Low,BR002
INV01179,CUST00445,SIP,27018.0,29277.0,8.36,2023-10-28,3,2026-10-27,7.07,Matured,Medium,BR035
INV01180,CUST00252,NPS,19485.0,21042.0,7.99,2023-11-06,1,2024-11-05,6.91,Active,Medium,BR043
INV01181,CUST01201,PPF,37359.0,51571.0,38.04,2021-12-25,7,2028-12-23,11.28,Active,Low,BR002
INV01182,CUST01878,NPS,1999.0,4391.0,119.66,2020-01-22,7,2027-01-20,17.26,Active,Medium,BR027
INV01183,CUST01557,Mutual Fund,149658.0,164908.0,10.19,2023-08-27,7,2030-08-25,7.48,Active,High,BR004
INV01184,CUST02698,Mutual Fund,355681.0,669682.0,88.28,2020-05-21,1,2021-05-21,14.7,Active,High,BR017
INV01185,CUST01713,Mutual Fund,111572.0,153856.0,37.9,2020-05-27,10,2030-05-25,7.24,Active,High,BR041
INV01186,CUST01998,SIP,20148.0,41246.0,104.72,2020-06-21,3,2023-06-21,17.14,Active,Medium,BR033
INV01187,CUST02034,Recurring Deposit,38478.0,45878.0,19.23,2022-01-31,3,2025-01-30,6.22,Active,Low,BR043
INV01188,CUST02023,PPF,114213.0,186579.0,63.36,2020-03-10,5,2025-03-09,10.74,Active,Low,BR009
INV01189,CUST02113,Stocks,96462.0,119314.0,23.69,2022-10-26,7,2029-10-24,10.24,Active,High,BR039
INV01190,CUST01700,Gold Bond,148126.0,207795.0,40.28,2020-02-18,5,2025-02-16,7.2,Matured,Medium,BR026
INV01191,CUST02500,SIP,5917.0,8033.0,35.76,2021-11-23,7,2028-11-21,10.35,Active,Medium,BR015
INV01192,CUST02232,SIP,13175.0,23933.0,81.65,2021-03-23,3,2024-03-22,17.13,Active,Medium,BR018
INV01193,CUST02630,SIP,10765.0,21985.0,104.23,2020-03-13,3,2023-03-13,16.03,Active,Medium,BR045
INV01194,CUST02261,SIP,37206.0,53241.0,43.1,2022-01-24,1,2023-01-24,12.99,Matured,Medium,BR032
INV01195,CUST01550,Fixed Deposit,2075196.0,2466210.0,18.84,2023-02-13,10,2033-02-10,9.62,Withdrawn,Low,BR039
INV01196,CUST02202,Fixed Deposit,2940135.0,3752958.0,27.65,2021-05-01,2,2023-05-01,6.88,Matured,Low,BR018
INV01197,CUST02532,Stocks,372885.0,532540.0,42.82,2022-09-05,3,2025-09-04,16.6,Matured,High,BR012
INV01198,CUST01181,PPF,71657.0,95892.0,33.82,2023-01-25,1,2024-01-25,16.28,Active,Low,BR010
INV01199,CUST00852,Gold Bond,309931.0,400838.0,29.33,2022-10-02,1,2023-10-02,12.13,Active,Medium,BR049
INV01200,CUST01817,NPS,115393.0,143079.0,23.99,2022-11-14,1,2023-11-14,10.63,Withdrawn,Medium,BR028
INV01201,CUST00970,PPF,73991.0,114216.0,54.36,2022-04-26,1,2023-04-26,17.57,Active,Low,BR012
INV01202,CUST00004,Recurring Deposit,22248.0,38990.0,75.25,2021-03-05,5,2026-03-04,15.8,Active,Low,BR040
INV01203,CUST02536,SIP,9007.0,11935.0,32.51,2020-10-08,3,2023-10-08,6.88,Active,Medium,BR016
INV01204,CUST00895,PPF,145681.0,232980.0,59.92,2020-05-07,2,2022-05-07,10.62,Withdrawn,Low,BR009
INV01205,CUST01327,SIP,45855.0,82072.0,78.98,2020-03-11,2,2022-03-11,12.87,Active,Medium,BR028
INV01206,CUST00989,PPF,82923.0,105607.0,27.36,2021-03-18,5,2026-03-17,6.59,Active,Low,BR050
INV01207,CUST02147,Stocks,898443.0,1194935.0,33.0,2022-05-10,7,2029-05-08,11.39,Active,High,BR013
INV01208,CUST01363,Mutual Fund,358477.0,462892.0,29.13,2022-07-01,3,2025-06-30,10.76,Matured,High,BR049
INV01209,CUST02261,Stocks,847118.0,1098977.0,29.73,2021-04-18,2,2023-04-18,7.28,Active,High,BR032
INV01210,CUST00723,Recurring Deposit,34315.0,45244.0,31.85,2022-07-15,5,2027-07-14,11.88,Active,Low,BR043
INV01211,CUST02337,Fixed Deposit,4818274.0,6010323.0,24.74,2023-03-28,7,2030-03-26,13.37,Active,Low,BR023
INV01212,CUST01692,Gold Bond,426109.0,461255.0,8.25,2023-10-21,1,2024-10-20,6.86,Active,Medium,BR045
INV01213,CUST00138,SIP,2377.0,4562.0,91.92,2020-11-15,1,2021-11-15,17.12,Active,Medium,BR031
INV01214,CUST01084,Fixed Deposit,4131825.0,4563333.0,10.44,2023-08-28,1,2024-08-27,7.68,Active,Low,BR041
INV01215,CUST00507,PPF,33850.0,47398.0,40.02,2022-05-18,10,2032-05-15,13.7,Active,Low,BR048
INV01216,CUST01319,NPS,44425.0,64826.0,45.92,2021-10-07,1,2022-10-07,12.4,Active,Medium,BR014
INV01217,CUST00234,PPF,58878.0,105092.0,78.49,2020-10-15,1,2021-10-15,14.75,Withdrawn,Low,BR008
INV01218,CUST01721,Mutual Fund,30362.0,33037.0,8.81,2023-12-13,7,2030-12-11,8.38,Active,High,BR008
INV01219,CUST01466,NPS,95554.0,137606.0,44.01,2021-10-27,10,2031-10-25,12.16,Active,Medium,BR004
INV01220,CUST00280,NPS,173020.0,224834.0,29.95,2020-11-25,1,2021-11-25,6.6,Active,Medium,BR003
INV01221,CUST01433,SIP,23171.0,25274.0,9.08,2023-10-04,3,2026-10-03,7.25,Active,Medium,BR023
INV01222,CUST02808,Recurring Deposit,43163.0,73993.0,71.43,2021-07-28,5,2026-07-27,17.03,Withdrawn,Low,BR046
INV01223,CUST01402,Recurring Deposit,16965.0,19733.0,16.32,2023-06-26,1,2024-06-25,10.49,Matured,Low,BR047
INV01224,CUST01999,Gold Bond,267855.0,358752.0,33.94,2021-12-29,5,2026-12-28,10.21,Active,Medium,BR048
INV01225,CUST02202,Mutual Fund,235809.0,313867.0,33.1,2022-11-06,7,2029-11-04,14.22,Withdrawn,High,BR018
INV01226,CUST02526,NPS,191170.0,222023.0,16.14,2022-10-28,3,2025-10-27,7.12,Active,Medium,BR007
INV01227,CUST01134,NPS,154926.0,206924.0,33.56,2022-05-18,2,2024-05-17,11.67,Matured,Medium,BR026
INV01228,CUST01553,Stocks,515684.0,720442.0,39.71,2022-12-07,10,2032-12-04,17.57,Withdrawn,High,BR045
INV01229,CUST02821,Fixed Deposit,1459970.0,1764910.0,20.89,2022-12-19,1,2023-12-19,9.78,Active,Low,BR048
INV01230,CUST00327,Mutual Fund,50281.0,70711.0,40.63,2022-05-07,3,2025-05-06,13.72,Active,High,BR036
INV01231,CUST01969,Mutual Fund,165844.0,229439.0,38.35,2022-11-23,3,2025-11-22,16.68,Active,High,BR035
INV01232,CUST00099,PPF,84489.0,147788.0,74.92,2020-10-21,1,2021-10-21,14.26,Active,Low,BR017
INV01233,CUST01969,Mutual Fund,40451.0,55644.0,37.56,2022-02-18,2,2024-02-18,11.77,Active,High,BR035
INV01234,CUST01145,Gold Bond,352933.0,463284.0,31.27,2022-07-04,10,2032-07-01,11.53,Active,Medium,BR041
INV01235,CUST01782,SIP,5075.0,6854.0,35.05,2020-06-23,7,2027-06-22,6.87,Withdrawn,Medium,BR016
INV01236,CUST00617,SIP,1307.0,1953.0,49.43,2022-02-25,2,2024-02-25,15.16,Active,Medium,BR034
INV01237,CUST01876,Stocks,599706.0,836697.0,39.52,2022-09-12,5,2027-09-11,15.57,Active,High,BR004
INV01238,CUST00366,Recurring Deposit,39440.0,44704.0,13.35,2023-09-04,7,2030-09-02,9.93,Matured,Low,BR025
INV01239,CUST01689,Gold Bond,378544.0,460748.0,21.72,2022-11-26,10,2032-11-23,9.83,Active,Medium,BR031
INV01240,CUST02010,Gold Bond,258128.0,433749.0,68.04,2021-07-10,5,2026-07-09,16.1,Active,Medium,BR033
INV01241,CUST00972,Fixed Deposit,4499302.0,5531478.0,22.94,2023-08-23,10,2033-08-20,16.45,Active,Low,BR001
INV01242,CUST01045,Gold Bond,212516.0,288669.0,35.83,2020-08-03,7,2027-08-02,7.19,Active,Medium,BR010
INV01243,CUST02014,SIP,1817.0,2212.0,21.74,2022-09-09,10,2032-09-06,8.89,Active,Medium,BR021
INV01244,CUST00805,Mutual Fund,381023.0,533488.0,40.01,2021-09-02,1,2022-09-02,10.64,Withdrawn,High,BR049
INV01245,CUST00706,Recurring Deposit,21013.0,25039.0,19.16,2023-09-16,5,2028-09-14,14.55,Withdrawn,Low,BR027
INV01246,CUST00296,Gold Bond,33458.0,57553.0,72.02,2021-07-02,1,2022-07-02,16.77,Active,Medium,BR003
INV01247,CUST02618,Mutual Fund,332816.0,465199.0,39.78,2020-03-22,7,2027-03-21,7.26,Withdrawn,High,BR010
INV01248,CUST00397,Stocks,790819.0,962218.0,21.67,2023-08-27,5,2028-08-25,15.7,Matured,High,BR036
INV01249,CUST02923,Mutual Fund,356828.0,466368.0,30.7,2023-02-05,7,2030-02-03,15.12,Active,High,BR024
INV01250,CUST01899,Mutual Fund,494594.0,779669.0,57.64,2021-10-18,5,2026-10-17,15.27,Active,High,BR032
INV01251,CUST01369,Stocks,594600.0,872920.0,46.81,2022-01-29,5,2027-01-28,14.05,Active,High,BR040
INV01252,CUST02189,Gold Bond,347520.0,411562.0,18.43,2023-09-29,1,2024-09-28,14.43,Active,Medium,BR001
INV01253,CUST01403,Fixed Deposit,1095409.0,1434874.0,30.99,2021-02-08,7,2028-02-07,7.18,Withdrawn,Low,BR022
INV01254,CUST01558,PPF,49574.0,59828.0,20.68,2023-10-26,3,2026-10-25,17.26,Active,Low,BR009
INV01255,CUST01479,Stocks,240841.0,344044.0,42.85,2022-08-18,7,2029-08-16,16.24,Active,High,BR017
INV01256,CUST02204,NPS,72738.0,86007.0,18.24,2022-04-07,7,2029-04-05,6.32,Active,Medium,BR026
INV01257,CUST00137,Recurring Deposit,9090.0,11961.0,31.58,2022-10-03,1,2023-10-03,13.01,Active,Low,BR041
INV01258,CUST02913,Fixed Deposit,726501.0,1065789.0,46.7,2021-12-05,5,2026-12-04,13.29,Active,Low,BR016
INV01259,CUST00944,Stocks,515243.0,657420.0,27.59,2022-06-09,10,2032-06-06,9.98,Withdrawn,High,BR021
INV01260,CUST01479,PPF,106605.0,115759.0,8.59,2023-10-07,2,2025-10-06,6.91,Active,Low,BR017
INV01261,CUST01264,Mutual Fund,258492.0,293897.0,13.7,2023-04-29,3,2026-04-28,7.97,Withdrawn,High,BR038
INV01262,CUST01935,Gold Bond,251126.0,345754.0,37.68,2022-01-21,5,2027-01-20,11.48,Matured,Medium,BR013
INV01263,CUST01691,PPF,122524.0,268626.0,119.24,2020-01-03,1,2021-01-02,17.02,Active,Low,BR029
INV01264,CUST01435,Gold Bond,294999.0,387195.0,31.25,2021-07-18,5,2026-07-17,8.19,Matured,Medium,BR011
INV01265,CUST00320,PPF,129367.0,154855.0,19.7,2023-05-07,1,2024-05-06,11.5,Matured,Low,BR006
INV01266,CUST02250,SIP,42247.0,63055.0,49.25,2022-05-13,5,2027-05-12,16.41,Active,Medium,BR002
INV01267,CUST01801,Stocks,426080.0,487802.0,14.49,2023-03-20,7,2030-03-18,7.88,Active,High,BR011
INV01268,CUST01979,NPS,130650.0,164214.0,25.69,2022-06-16,2,2024-06-15,9.41,Active,Medium,BR047
INV01269,CUST02881,SIP,32428.0,64657.0,99.39,2020-08-26,1,2021-08-26,17.2,Matured,Medium,BR043
INV01270,CUST00403,Gold Bond,493363.0,646050.0,30.95,2020-08-12,5,2025-08-11,6.34,Active,Medium,BR031
INV01271,CUST02974,SIP,41836.0,54816.0,31.03,2022-03-28,7,2029-03-26,10.28,Active,Medium,BR039
INV01272,CUST02936,SIP,31590.0,60038.0,90.05,2020-10-13,7,2027-10-12,16.45,Active,Medium,BR011
INV01273,CUST00305,Fixed Deposit,3912030.0,6335892.0,61.96,2020-01-14,3,2023-01-13,10.2,Matured,Low,BR019
INV01274,CUST00317,PPF,138433.0,164921.0,19.13,2023-05-06,1,2024-05-05,11.16,Active,Low,BR042
INV01275,CUST00312,PPF,71031.0,88583.0,24.71,2023-08-19,5,2028-08-17,17.53,Active,Low,BR034
INV01276,CUST00618,SIP,19499.0,24168.0,23.94,2023-01-19,2,2025-01-18,11.65,Active,Medium,BR038
INV01277,CUST01917,SIP,27061.0,31582.0,16.71,2023-10-06,2,2025-10-05,13.32,Withdrawn,Medium,BR044
INV01278,CUST00058,Fixed Deposit,2141639.0,3639733.0,69.95,2021-02-04,7,2028-02-03,14.55,Active,Low,BR036
INV01279,CUST02990,Recurring Deposit,46435.0,55836.0,20.25,2022-01-02,5,2027-01-01,6.35,Active,Low,BR043
INV01280,CUST01492,Gold Bond,485427.0,784129.0,61.53,2021-10-07,1,2022-10-07,15.99,Active,Medium,BR048
INV01281,CUST01496,PPF,15787.0,33167.0,110.09,2020-05-31,5,2025-05-30,17.57,Active,Low,BR045
INV01282,CUST02863,PPF,42048.0,49524.0,17.78,2023-08-12,2,2025-08-11,12.53,Active,Low,BR037
INV01283,CUST01083,SIP,40728.0,47228.0,15.96,2023-04-24,10,2033-04-21,9.17,Active,Medium,BR016
INV01284,CUST01053,Fixed Deposit,2626953.0,3536328.0,34.62,2022-04-22,1,2023-04-22,11.67,Withdrawn,Low,BR035
INV01285,CUST00568,Recurring Deposit,4439.0,6339.0,42.8,2020-08-08,7,2027-08-07,8.44,Withdrawn,Low,BR020
INV01286,CUST00555,Mutual Fund,374365.0,472056.0,26.1,2023-01-06,5,2028-01-05,12.4,Matured,High,BR005
INV01287,CUST00148,Stocks,664869.0,1254658.0,88.71,2020-11-05,3,2023-11-05,16.52,Active,High,BR030
INV01288,CUST00571,Stocks,529664.0,888309.0,67.71,2021-10-21,5,2026-10-20,17.57,Matured,High,BR006
INV01289,CUST02649,SIP,38362.0,47649.0,24.21,2023-01-16,1,2024-01-16,11.72,Active,Medium,BR005
INV01290,CUST00671,NPS,51118.0,61116.0,19.56,2021-12-16,10,2031-12-14,6.05,Active,Medium,BR035
INV01291,CUST01519,Gold Bond,49407.0,56085.0,13.52,2023-08-25,2,2025-08-24,9.84,Matured,Medium,BR041
INV01292,CUST01062,PPF,71848.0,110161.0,53.33,2020-02-02,7,2027-01-31,9.09,Withdrawn,Low,BR024
INV01293,CUST00386,Mutual Fund,42731.0,85855.0,100.92,2020-10-03,3,2023-10-03,17.87,Active,High,BR037
INV01294,CUST02072,Fixed Deposit,688773.0,795123.0,15.44,2022-12-24,10,2032-12-21,7.37,Active,Low,BR013
INV01295,CUST00550,Gold Bond,176269.0,295477.0,67.63,2020-11-11,2,2022-11-11,13.3,Active,Medium,BR025
INV01296,CUST01431,Stocks,268826.0,343086.0,27.62,2020-12-27,1,2021-12-27,6.27,Active,High,BR016
INV01297,CUST01101,Mutual Fund,496645.0,561815.0,13.12,2023-01-10,1,2024-01-10,6.45,Matured,High,BR011
INV01298,CUST01229,SIP,15574.0,19214.0,23.37,2022-12-22,1,2023-12-22,10.93,Matured,Medium,BR036
INV01299,CUST01134,SIP,18634.0,30229.0,62.22,2020-05-07,7,2027-05-06,10.96,Active,Medium,BR026
INV01300,CUST01008,Stocks,39409.0,48700.0,23.58,2023-01-04,10,2033-01-01,11.23,Active,High,BR022
INV01301,CUST02082,Stocks,449023.0,619476.0,37.96,2021-07-04,7,2028-07-02,9.65,Withdrawn,High,BR020
INV01302,CUST02672,PPF,114307.0,183495.0,60.53,2021-07-21,5,2026-07-20,14.72,Active,Low,BR016
INV01303,CUST02559,SIP,2502.0,3222.0,28.78,2022-08-06,1,2023-08-06,11.1,Matured,Medium,BR043
INV01304,CUST01873,NPS,63320.0,83629.0,32.07,2023-04-04,1,2024-04-03,17.31,Active,Medium,BR038
INV01305,CUST01766,Fixed Deposit,4901046.0,8593153.0,75.33,2020-03-14,10,2030-03-12,12.41,Active,Low,BR006
INV01306,CUST02201,Stocks,836790.0,1152251.0,37.7,2020-09-02,2,2022-09-02,7.67,Active,High,BR017
INV01307,CUST00821,Stocks,508593.0,606279.0,19.21,2022-10-14,3,2025-10-13,8.26,Active,High,BR041
INV01308,CUST02806,SIP,27614.0,32860.0,19.0,2022-12-14,1,2023-12-14,8.87,Withdrawn,Medium,BR022
INV01309,CUST01269,Stocks,338612.0,398645.0,17.73,2023-01-29,1,2024-01-29,8.87,Active,High,BR019
INV01310,CUST02035,Mutual Fund,157050.0,256151.0,63.1,2020-11-05,3,2023-11-05,12.5,Matured,High,BR046
INV01311,CUST02012,NPS,77597.0,93036.0,19.9,2022-07-30,10,2032-07-27,7.78,Active,Medium,BR015
INV01312,CUST00892,PPF,84495.0,140149.0,65.87,2021-07-14,10,2031-07-12,15.72,Active,Low,BR025
INV01313,CUST02624,Gold Bond,467035.0,668842.0,43.21,2022-04-21,5,2027-04-20,14.25,Matured,Medium,BR007
INV01314,CUST02464,PPF,19592.0,31799.0,62.31,2020-10-08,1,2021-10-08,12.13,Active,Low,BR018
INV01315,CUST02124,Fixed Deposit,2322772.0,2695960.0,16.07,2023-10-13,10,2033-10-10,13.03,Matured,Low,BR040
INV01316,CUST00881,PPF,147738.0,203048.0,37.44,2020-11-11,10,2030-11-09,7.99,Active,Low,BR032
INV01317,CUST00228,PPF,25337.0,41983.0,65.7,2021-09-08,5,2026-09-07,16.47,Active,Low,BR019
INV01318,CUST01092,Mutual Fund,54555.0,114193.0,109.32,2020-01-02,7,2026-12-31,15.93,Withdrawn,High,BR013
INV01319,CUST01164,Fixed Deposit,587462.0,763894.0,30.03,2021-11-12,2,2023-11-12,8.74,Active,Low,BR032
INV01320,CUST01791,Stocks,550866.0,836874.0,51.92,2021-07-08,1,2022-07-08,12.76,Active,High,BR009
INV01321,CUST02677,Mutual Fund,491167.0,702731.0,43.07,2021-10-13,5,2026-10-12,11.78,Active,High,BR022
INV01322,CUST02273,Mutual Fund,379735.0,474695.0,25.01,2022-08-20,5,2027-08-19,9.9,Active,High,BR025
INV01323,CUST01286,Mutual Fund,281469.0,534016.0,89.72,2020-10-18,10,2030-10-16,16.46,Active,High,BR012
INV01324,CUST01146,Recurring Deposit,42686.0,70468.0,65.08,2020-01-05,7,2027-01-03,10.57,Active,Low,BR017
INV01325,CUST00399,SIP,38530.0,84973.0,120.54,2020-02-04,7,2027-02-02,17.49,Active,Medium,BR007
INV01326,CUST02515,SIP,11452.0,13412.0,17.11,2022-09-18,10,2032-09-15,7.16,Active,Medium,BR029
INV01327,CUST02382,Fixed Deposit,1207594.0,1678254.0,38.98,2022-11-14,1,2023-11-14,16.72,Active,Low,BR024
INV01328,CUST02141,PPF,132142.0,247091.0,86.99,2020-11-09,10,2030-11-07,16.31,Active,Low,BR044
INV01329,CUST01900,Fixed Deposit,2880665.0,3895477.0,35.23,2022-07-14,7,2029-07-12,13.02,Withdrawn,Low,BR035
INV01330,CUST02294,Gold Bond,380924.0,482913.0,26.77,2021-01-25,1,2022-01-25,6.22,Matured,Medium,BR030
INV01331,CUST02474,Recurring Deposit,31694.0,40428.0,27.56,2022-10-23,5,2027-10-22,11.76,Active,Low,BR039
INV01332,CUST00347,Stocks,546705.0,746824.0,36.6,2021-12-08,2,2023-12-08,10.72,Active,High,BR028
INV01333,CUST01919,Fixed Deposit,4038914.0,5520702.0,36.69,2020-11-28,10,2030-11-26,7.94,Matured,Low,BR034
INV01334,CUST00829,Stocks,431232.0,568682.0,31.87,2020-08-07,1,2021-08-07,6.49,Active,High,BR037
INV01335,CUST02064,SIP,18712.0,34433.0,84.02,2020-04-27,5,2025-04-26,13.92,Withdrawn,Medium,BR049
INV01336,CUST00028,Fixed Deposit,258948.0,424158.0,63.8,2021-03-01,7,2028-02-28,13.73,Active,Low,BR047
INV01337,CUST00621,Stocks,765356.0,1206791.0,57.68,2022-03-24,10,2032-03-21,17.85,Active,High,BR030
INV01338,CUST00606,PPF,126390.0,139707.0,10.54,2023-12-22,3,2026-12-21,10.27,Matured,Low,BR016
INV01339,CUST02359,Mutual Fund,70287.0,94691.0,34.72,2021-04-29,5,2026-04-28,8.45,Matured,High,BR002
INV01340,CUST02030,Gold Bond,483647.0,552783.0,14.29,2023-08-26,2,2025-08-25,10.42,Withdrawn,Medium,BR009
