loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_years,emi_amount,disbursement_date,maturity_date,outstanding_amount,paid_emis,total_emis,days_past_due,loan_status,collateral_type,branch_id,credit_score_at_sanction
LN000688,CUST00185,Personal Loan,101744.0,15.92,7,2016.0,2020-05-21,2027-05-20,62230.0,28,84,0,Active,None,BR043,799
LN000689,CUST02120,Credit Card Loan,164479.0,18.04,2,8214.0,2023-04-02,2025-04-01,95481.0,12,24,90,NPA,None,BR006,689
LN000690,CUST00460,Personal Loan,396530.0,15.41,7,7743.0,2022-09-25,2029-09-23,239347.0,29,84,0,Active,None,BR043,615
LN000691,CUST01436,Gold Loan,334882.0,11.6,7,5840.0,2024-03-26,2031-03-25,155010.0,44,84,0,Active,Gold,BR043,708
LN000692,CUST00574,Personal Loan,1466487.0,14.05,2,70442.0,2022-02-01,2024-02-01,430990.0,21,24,90,NPA,None,BR017,677
LN000693,CUST01516,Home Loan,11878246.0,10.59,1,1047568.0,2024-05-21,2025-05-21,3078675.0,12,12,0,Active,Property,BR029,686
LN000694,CUST00915,Business Loan,4218910.0,12.38,5,94663.0,2021-02-17,2026-02-16,3755061.0,7,60,30,Special Mention,None,BR017,683
LN000695,CUST00906,Credit Card Loan,92119.0,20.39,7,2067.0,2021-06-25,2028-06-23,70416.0,15,84,0,Active,None,BR046,715
LN000696,CUST00579,Credit Card Loan,62909.0,17.09,1,5740.0,2021-10-15,2022-10-15,42819.0,5,12,0,Active,None,BR040,632
LN000697,CUST02353,Car Loan,2723431.0,8.15,1,237091.0,2021-01-21,2022-01-21,731867.0,12,12,0,Active,Vehicle,BR050,750
LN000698,CUST00600,Car Loan,2040273.0,9.75,5,43102.0,2023-07-18,2028-07-16,1346331.0,23,60,0,Active,Vehicle,BR002,708
LN000699,CUST01262,Business Loan,8361015.0,11.59,5,184271.0,2020-11-19,2025-11-18,2556478.0,45,60,0,Active,None,BR050,704
LN000700,CUST02416,Home Loan,9887805.0,10.97,2,460709.0,2020-02-06,2022-02-05,6340346.0,11,24,0,Active,Property,BR010,725
LN000701,CUST01689,Credit Card Loan,135043.0,17.52,2,6710.0,2021-05-17,2023-05-17,102164.0,7,24,0,Active,None,BR031,727
LN000702,CUST00726,Credit Card Loan,94954.0,19.48,3,3504.0,2020-06-09,2023-06-09,92501.0,1,36,0,Active,None,BR021,692
LN000703,CUST00056,Personal Loan,245333.0,15.82,5,5942.0,2023-06-16,2028-06-14,212058.0,8,60,0,Active,None,BR047,752
LN000704,CUST02796,Credit Card Loan,170215.0,20.18,7,3798.0,2022-08-24,2029-08-22,130336.0,15,84,0,Active,None,BR009,677
LN000705,CUST02280,Personal Loan,84339.0,14.82,3,2916.0,2023-06-06,2026-06-05,78215.0,3,36,0,Active,None,BR023,742
LN000706,CUST02409,Credit Card Loan,113330.0,19.23,5,2954.0,2021-03-06,2026-03-05,78177.0,17,60,0,Active,None,BR035,763
LN000707,CUST00572,Car Loan,1018674.0,10.39,5,21842.0,2022-11-25,2027-11-24,881069.0,9,60,0,Active,Vehicle,BR012,852
LN000708,CUST00245,Home Loan,10340270.0,8.26,7,162510.0,2022-08-29,2029-08-27,7268831.0,27,84,0,Active,Property,BR050,616
LN000709,CUST01129,Education Loan,140576.0,10.76,2,6536.0,2021-07-26,2023-07-26,44497.0,21,24,0,Active,None,BR034,720
LN000710,CUST00924,Education Loan,1761302.0,11.31,7,30444.0,2020-05-06,2027-05-05,1633437.0,6,84,0,Active,None,BR034,652
LN000711,CUST00860,Gold Loan,150006.0,10.45,3,4872.0,2022-10-15,2025-10-14,136364.0,4,36,30,Special Mention,Gold,BR008,743
LN000712,CUST01667,Business Loan,1852820.0,13.15,3,62559.0,2022-04-02,2025-04-01,1020785.0,19,36,30,Special Mention,None,BR033,632
LN000713,CUST01501,Gold Loan,330798.0,12.35,5,7417.0,2022-12-19,2027-12-18,320414.0,2,60,0,Active,Gold,BR005,763
LN000714,CUST01112,Personal Loan,948387.0,14.58,1,85411.0,2024-02-05,2025-02-04,529873.0,7,12,30,Special Mention,None,BR043,740
LN000715,CUST01271,Education Loan,372779.0,11.56,7,6493.0,2020-10-18,2027-10-17,359144.0,3,84,60,Special Mention,None,BR028,786
LN000716,CUST00155,Business Loan,6562215.0,13.26,7,120300.0,2024-03-29,2031-03-28,6393795.0,2,84,0,Active,None,BR021,835
LN000717,CUST01822,Business Loan,6974245.0,11.17,3,228882.0,2023-03-13,2026-03-12,1687071.0,33,36,365,NPA,None,BR015,858
LN000718,CUST02262,Business Loan,6823278.0,11.83,3,226086.0,2020-08-22,2023-08-22,5240676.0,10,36,0,Active,None,BR037,763
LN000719,CUST01280,Gold Loan,285818.0,11.54,7,4975.0,2023-05-13,2030-05-11,129106.0,45,84,0,Active,Gold,BR035,676
LN000720,CUST00947,Gold Loan,99143.0,9.91,1,8712.0,2024-01-06,2025-01-05,68651.0,5,12,90,NPA,Gold,BR015,700
LN000721,CUST00233,Gold Loan,272034.0,10.73,5,5877.0,2021-10-17,2026-10-16,193870.0,19,60,0,Active,Gold,BR038,706
LN000722,CUST00650,Credit Card Loan,23221.0,19.65,7,511.0,2021-12-07,2028-12-05,12848.0,29,84,30,Special Mention,None,BR016,760
LN000723,CUST00940,Education Loan,241429.0,12.48,5,5429.0,2021-01-21,2026-01-20,230028.0,3,60,0,Active,None,BR041,682
LN000724,CUST02103,Education Loan,497974.0,12.11,3,16567.0,2022-03-03,2025-03-02,393602.0,9,36,30,Special Mention,None,BR042,652
LN000725,CUST01930,Credit Card Loan,164320.0,19.3,2,8307.0,2022-08-14,2024-08-13,141060.0,4,24,0,Active,None,BR003,883
LN000726,CUST00583,Credit Card Loan,22372.0,19.2,1,2064.0,2020-12-18,2021-12-18,9369.0,9,12,0,Active,None,BR003,752
LN000727,CUST02851,Business Loan,5736734.0,12.52,1,511102.0,2022-12-23,2023-12-23,5736734.0,0,12,30,Special Mention,None,BR024,656
LN000728,CUST02290,Business Loan,2170427.0,11.13,2,101293.0,2020-02-22,2022-02-21,1603186.0,8,24,0,Active,None,BR020,777
LN000729,CUST01358,Gold Loan,238291.0,10.97,2,11103.0,2023-09-04,2025-09-03,168342.0,9,24,0,Active,Gold,BR041,716
LN000730,CUST00350,Home Loan,10445654.0,7.25,20,82550.0,2022-11-18,2042-11-13,8018684.0,42,240,30,Special Mention,Property,BR043,681
LN000731,CUST02717,Education Loan,947441.0,10.51,7,15982.0,2023-08-19,2030-08-17,589444.0,32,84,0,Active,None,BR049,744
LN000732,CUST01903,Gold Loan,361028.0,8.8,5,7459.0,2020-11-12,2025-11-11,110406.0,48,60,180,NPA,Gold,BR011,760
LN000733,CUST00578,Home Loan,11930072.0,8.65,7,189861.0,2022-08-06,2029-08-04,8607504.0,25,84,0,Active,Property,BR004,747
LN000734,CUST00871,Personal Loan,596478.0,12.8,2,28302.0,2020-11-17,2022-11-17,358741.0,12,24,0,Active,None,BR019,710
LN000735,CUST02196,Car Loan,401207.0,9.44,2,18410.0,2022-11-27,2024-11-26,143467.0,20,24,0,Active,Vehicle,BR013,670
LN000736,CUST00017,Home Loan,8738639.0,7.37,30,60297.0,2020-04-06,2050-03-30,7134739.0,38,360,0,Active,Property,BR031,626
LN000737,CUST01185,Business Loan,8401625.0,11.04,7,144023.0,2021-04-16,2028-04-14,3764084.0,46,84,60,Special Mention,None,BR022,639
LN000738,CUST01262,Car Loan,1119350.0,9.48,1,98137.0,2022-07-23,2023-07-23,294999.0,12,12,0,Active,Vehicle,BR050,704
LN000739,CUST00642,Education Loan,1743462.0,11.9,3,57824.0,2020-01-19,2023-01-18,933926.0,20,36,0,Active,None,BR044,798
LN000740,CUST00774,Business Loan,950893.0,13.78,7,17702.0,2022-01-30,2029-01-28,678282.0,22,84,0,Active,None,BR002,767
LN000741,CUST02234,Credit Card Loan,52825.0,18.12,2,2640.0,2023-01-28,2025-01-27,23257.0,16,24,0,Active,None,BR004,744
LN000742,CUST01886,Education Loan,750933.0,10.55,7,12680.0,2024-05-06,2031-05-05,600041.0,17,84,365,NPA,None,BR039,702
LN000743,CUST02637,Car Loan,1918075.0,10.97,1,169496.0,2020-01-17,2021-01-16,1324839.0,5,12,0,Active,Vehicle,BR002,724
LN000744,CUST00341,Business Loan,3894286.0,10.92,7,66515.0,2021-02-27,2028-02-26,2404350.0,32,84,0,Active,None,BR034,673
LN000745,CUST00570,Car Loan,543172.0,10.06,7,9034.0,2023-01-03,2030-01-01,473610.0,11,84,0,Active,Vehicle,BR030,678
LN000746,CUST01425,Home Loan,10998591.0,8.53,2,500091.0,2023-07-31,2025-07-30,10298464.0,2,24,0,Active,Property,BR042,809
LN000747,CUST01015,Home Loan,13884485.0,9.19,1,1215451.0,2024-02-25,2025-02-24,6227144.0,9,12,0,Active,Property,BR040,810
LN000748,CUST01166,Personal Loan,860519.0,15.66,1,77937.0,2020-09-04,2021-09-04,260404.0,11,12,0,Active,None,BR021,900
LN000749,CUST02164,Gold Loan,90543.0,10.01,7,1504.0,2023-12-30,2030-12-28,47378.0,41,84,0,Active,Gold,BR013,770
LN000750,CUST02225,Car Loan,1537130.0,10.03,7,25541.0,2024-02-25,2031-02-23,804103.0,41,84,0,Active,Vehicle,BR031,680
LN000751,CUST00577,Credit Card Loan,119869.0,16.64,1,10912.0,2024-02-23,2025-02-22,112231.0,1,12,0,Active,None,BR006,729
LN000752,CUST00597,Business Loan,7427610.0,11.14,3,243657.0,2020-03-06,2023-03-06,1628573.0,34,36,60,Special Mention,None,BR043,686
LN000753,CUST01364,Business Loan,8588814.0,13.82,7,160085.0,2021-06-05,2028-06-03,8140576.0,4,84,0,Active,None,BR016,630
LN000754,CUST02489,Education Loan,1019544.0,11.57,5,22459.0,2020-01-17,2025-01-15,280643.0,47,60,0,Active,None,BR017,739
LN000755,CUST00197,Education Loan,780792.0,9.24,2,35756.0,2021-04-17,2023-04-17,455412.0,13,24,30,Special Mention,None,BR003,642
LN000756,CUST02127,Credit Card Loan,191918.0,17.28,7,3953.0,2021-07-03,2028-07-01,117206.0,27,84,0,Active,None,BR002,639
LN000757,CUST00861,Credit Card Loan,47936.0,18.22,2,2398.0,2024-03-03,2026-03-03,24436.0,14,24,0,Active,None,BR007,727
LN000758,CUST01777,Home Loan,13583001.0,9.59,20,127436.0,2022-09-14,2042-09-09,12601744.0,11,240,0,Active,Property,BR002,660
LN000759,CUST01822,Car Loan,2838145.0,9.46,3,90865.0,2022-10-08,2025-10-07,2710934.0,2,36,0,Active,Vehicle,BR015,858
LN000760,CUST02946,Education Loan,1105562.0,11.92,3,36681.0,2020-03-21,2023-03-21,489321.0,24,36,0,Active,None,BR016,624
LN000761,CUST00584,Home Loan,10440110.0,8.92,10,131824.0,2020-08-12,2030-08-10,6379931.0,44,120,90,NPA,Property,BR012,825
LN000762,CUST01801,Education Loan,1146262.0,12.91,1,102332.0,2022-10-15,2023-10-15,716468.0,6,12,0,Active,None,BR011,841
LN000763,CUST01129,Home Loan,9728501.0,7.79,5,196289.0,2020-09-10,2025-09-09,8629283.0,8,60,0,Active,Property,BR034,720
LN000764,CUST00003,Gold Loan,366280.0,10.21,5,7820.0,2024-03-26,2029-03-25,366280.0,0,60,0,Active,Gold,BR013,739
LN000765,CUST01524,Car Loan,304021.0,10.65,3,9904.0,2023-11-03,2026-11-02,144567.0,23,36,0,Active,Vehicle,BR006,641
LN000766,CUST01665,Education Loan,1246767.0,12.45,2,58953.0,2021-02-14,2023-02-14,586493.0,16,24,0,Active,None,BR008,799
LN000767,CUST00828,Car Loan,2810406.0,10.02,1,247111.0,2023-11-29,2024-11-28,2118495.0,4,12,30,Special Mention,Vehicle,BR044,654
LN000768,CUST02664,Car Loan,2198757.0,11.9,1,195254.0,2020-09-10,2021-09-10,1515368.0,5,12,0,Active,Vehicle,BR008,655
LN000769,CUST00686,Personal Loan,681230.0,14.04,1,61180.0,2021-05-23,2022-05-23,595578.0,2,12,0,Active,None,BR033,730
LN000770,CUST02027,Education Loan,751603.0,11.27,5,16444.0,2022-09-09,2027-09-08,682538.0,6,60,0,Active,None,BR019,813
LN000771,CUST00634,Credit Card Loan,47606.0,17.31,2,2361.0,2021-10-30,2023-10-30,19510.0,17,24,365,NPA,None,BR004,680
LN000772,CUST02860,Business Loan,1767802.0,12.68,3,59292.0,2020-09-14,2023-09-14,356652.0,34,36,0,Active,None,BR027,741
LN000773,CUST02997,Personal Loan,454232.0,12.99,2,21592.0,2021-07-26,2023-07-26,318202.0,9,24,30,Special Mention,None,BR002,704
LN000774,CUST02558,Business Loan,6011008.0,14.26,3,206193.0,2020-08-05,2023-08-05,1536620.0,31,36,60,Special Mention,None,BR013,717
LN000775,CUST01692,Home Loan,2654124.0,10.09,7,44180.0,2021-11-24,2028-11-22,2159308.0,16,84,0,Active,Property,BR045,673
LN000776,CUST00623,Credit Card Loan,56087.0,19.24,1,5175.0,2020-06-16,2021-06-16,16240.0,11,12,0,Active,None,BR011,814
LN000777,CUST00580,Credit Card Loan,56238.0,17.49,3,2019.0,2020-04-18,2023-04-18,22319.0,24,36,0,Active,None,BR009,772
LN000778,CUST01778,Credit Card Loan,87871.0,18.14,1,8062.0,2022-11-04,2023-11-04,82228.0,1,12,0,Active,None,BR034,795
LN000779,CUST01924,Personal Loan,798064.0,15.19,1,72102.0,2024-03-19,2025-03-19,495236.0,6,12,0,Active,None,BR039,701
LN000780,CUST02542,Personal Loan,510776.0,13.62,1,45770.0,2022-09-09,2023-09-09,318542.0,6,12,0,Active,None,BR003,628
LN000781,CUST02341,Car Loan,1605777.0,9.72,7,26424.0,2022-04-27,2029-04-25,921395.0,37,84,0,Active,Vehicle,BR024,731
LN000782,CUST00439,Credit Card Loan,37782.0,18.07,3,1367.0,2022-10-03,2025-10-02,36825.0,1,36,365,NPA,None,BR014,739
LN000783,CUST02397,Car Loan,1656698.0,8.23,1,144292.0,2022-09-12,2023-09-12,1454689.0,2,12,90,NPA,Vehicle,BR008,798
LN000784,CUST02643,Business Loan,8037439.0,12.65,1,716547.0,2021-05-22,2022-05-22,3523193.0,9,12,90,NPA,None,BR032,663
LN000785,CUST02078,Gold Loan,407054.0,10.86,1,35950.0,2020-08-20,2021-08-20,381889.0,1,12,0,Active,Gold,BR044,760
LN000786,CUST02946,Credit Card Loan,133980.0,17.72,2,6671.0,2021-07-11,2023-07-11,101292.0,7,24,0,Active,None,BR016,624
LN000787,CUST01023,Car Loan,377782.0,8.66,7,6013.0,2023-03-06,2030-03-04,175745.0,48,84,0,Active,Vehicle,BR049,695
LN000788,CUST02895,Gold Loan,304787.0,11.64,2,14296.0,2020-06-19,2022-06-19,194708.0,11,24,365,NPA,Gold,BR029,748
LN000789,CUST01530,Home Loan,10301243.0,7.15,20,80797.0,2023-08-25,2043-08-20,8038927.0,40,240,0,Active,Property,BR041,663
LN000790,CUST02270,Home Loan,4977672.0,8.67,10,62162.0,2021-10-11,2031-10-09,4847132.0,3,120,0,Active,Property,BR001,768
LN000791,CUST01265,Personal Loan,1405816.0,14.24,3,48211.0,2021-11-01,2024-10-31,967096.0,13,36,30,Special Mention,None,BR004,696
LN000792,CUST02030,Home Loan,13375788.0,7.89,10,161489.0,2023-09-19,2033-09-16,9532350.0,34,120,180,NPA,Property,BR009,723
LN000793,CUST01009,Credit Card Loan,16571.0,19.43,5,434.0,2021-01-13,2026-01-12,9280.0,24,60,0,Active,None,BR006,900
LN000794,CUST01414,Car Loan,753353.0,8.66,3,23837.0,2024-01-01,2026-12-31,169346.0,35,36,0,Active,Vehicle,BR006,825
LN000795,CUST01674,Gold Loan,50579.0,9.95,1,4446.0,2020-07-24,2021-07-24,35018.0,5,12,0,Active,Gold,BR049,631
LN000796,CUST01194,Business Loan,7054282.0,13.38,7,129805.0,2020-03-27,2027-03-26,5055285.0,22,84,0,Active,None,BR027,717
LN000797,CUST01636,Credit Card Loan,131749.0,19.25,7,2866.0,2023-09-04,2030-09-02,59526.0,36,84,0,Active,None,BR036,663
LN000798,CUST01659,Business Loan,5141873.0,11.39,3,169301.0,2022-06-02,2025-06-01,2653148.0,21,36,0,Active,None,BR044,641
LN000799,CUST01117,Home Loan,9491748.0,9.76,7,156416.0,2024-04-22,2031-04-21,6644977.0,26,84,30,Special Mention,Property,BR048,830
LN000800,CUST02658,Education Loan,1735318.0,9.58,3,55653.0,2021-12-25,2024-12-24,527648.0,31,36,180,NPA,None,BR028,824
LN000801,CUST02544,Car Loan,765798.0,8.59,2,34840.0,2022-04-06,2024-04-05,180486.0,24,24,0,Active,Vehicle,BR046,688
LN000802,CUST00267,Credit Card Loan,161444.0,18.93,3,5912.0,2023-02-06,2026-02-05,95230.0,16,36,0,Active,None,BR042,792
LN000803,CUST02272,Credit Card Loan,26845.0,20.18,7,599.0,2020-05-16,2027-05-15,10492.0,39,84,0,Active,None,BR030,684
LN000804,CUST02866,Car Loan,1128125.0,10.42,1,99402.0,2021-01-18,2022-01-18,293148.0,12,12,0,Active,Vehicle,BR034,701
LN000805,CUST00517,Gold Loan,424136.0,11.53,1,37591.0,2021-02-10,2022-02-10,108372.0,12,12,0,Active,Gold,BR049,728
LN000806,CUST01658,Education Loan,410916.0,11.84,7,7219.0,2020-02-12,2027-02-10,284584.0,25,84,0,Active,None,BR021,763
LN000807,CUST02163,Home Loan,13591401.0,10.22,30,121536.0,2020-09-25,2050-09-18,9507791.0,48,360,0,Active,Property,BR025,735
LN000808,CUST01462,Car Loan,1015238.0,10.4,7,17067.0,2023-02-22,2030-02-20,764353.0,21,84,0,Active,Vehicle,BR041,618
LN000809,CUST01854,Gold Loan,448271.0,11.57,2,21011.0,2022-03-14,2024-03-13,345317.0,7,24,0,Active,Gold,BR040,748
LN000810,CUST00169,Business Loan,8730731.0,12.89,2,414614.0,2020-04-15,2022-04-15,5247973.0,12,24,0,Active,None,BR006,699
LN000811,CUST02740,Gold Loan,72876.0,9.78,5,1540.0,2022-09-23,2027-09-22,65330.0,7,60,0,Active,Gold,BR018,788
LN000812,CUST00520,Gold Loan,325891.0,10.33,5,6977.0,2023-01-24,2028-01-23,101232.0,46,60,60,Special Mention,Gold,BR026,743
LN000813,CUST02103,Business Loan,7689300.0,13.17,5,175616.0,2021-11-26,2026-11-25,3263777.0,36,60,180,NPA,None,BR042,652
LN000814,CUST01349,Car Loan,1036874.0,11.9,3,34387.0,2021-05-13,2024-05-12,362889.0,28,36,0,Active,Vehicle,BR001,610
LN000815,CUST01229,Credit Card Loan,30362.0,16.88,2,1499.0,2023-08-04,2025-08-03,17770.0,12,24,0,Active,None,BR036,785
LN000816,CUST01894,Credit Card Loan,91336.0,17.43,1,8349.0,2021-12-25,2022-12-25,91336.0,0,12,0,Active,None,BR014,714
LN000817,CUST00949,Home Loan,4720935.0,9.29,5,98664.0,2023-02-27,2028-02-26,4720935.0,0,60,0,Active,Property,BR046,687
LN000818,CUST00377,Home Loan,8932458.0,9.77,5,188770.0,2023-08-15,2028-08-13,7214651.0,13,60,0,Active,Property,BR010,738
LN000819,CUST00388,Gold Loan,331161.0,11.22,5,7237.0,2024-04-27,2029-04-26,98130.0,46,60,0,Active,Gold,BR016,820
LN000820,CUST02222,Car Loan,993952.0,11.33,5,21773.0,2021-07-20,2026-07-19,643407.0,23,60,90,NPA,Vehicle,BR024,651
LN000821,CUST01133,Personal Loan,988772.0,15.95,3,34739.0,2022-02-15,2025-02-14,161984.0,34,36,0,Active,None,BR028,780
LN000822,CUST02674,Education Loan,946514.0,9.65,2,43525.0,2023-07-17,2025-07-16,459034.0,16,24,0,Active,None,BR020,695
LN000823,CUST02367,Home Loan,8379965.0,9.36,30,69616.0,2021-03-01,2051-02-22,7843922.0,11,360,0,Active,Property,BR008,658
LN000824,CUST02476,Education Loan,579046.0,11.82,2,27208.0,2021-05-07,2023-05-07,483818.0,5,24,365,NPA,None,BR026,737
LN000825,CUST02662,Credit Card Loan,163080.0,17.31,3,5840.0,2020-10-03,2023-10-03,158992.0,1,36,0,Active,None,BR007,642
LN000826,CUST02447,Home Loan,1730854.0,10.8,10,23643.0,2023-04-27,2033-04-24,1548803.0,11,120,0,Active,Property,BR012,704
LN000827,CUST00136,Home Loan,6032508.0,7.75,2,272158.0,2021-01-23,2023-01-23,2984338.0,16,24,0,Active,Property,BR014,787
LN000828,CUST01084,Personal Loan,1323350.0,13.84,3,45129.0,2023-07-31,2026-07-30,470412.0,27,36,0,Active,None,BR041,845
LN000829,CUST01749,Gold Loan,110748.0,10.91,7,1891.0,2022-03-17,2029-03-15,82950.0,21,84,60,Special Mention,Gold,BR050,727
LN000830,CUST02926,Business Loan,2066286.0,11.94,7,36407.0,2023-09-06,2030-09-04,919466.0,45,84,0,Active,None,BR029,740
LN000831,CUST00456,Gold Loan,217101.0,9.93,7,3597.0,2021-11-25,2028-11-23,116385.0,40,84,0,Active,Gold,BR029,670
LN000832,CUST01675,Education Loan,1836373.0,10.78,1,162113.0,2020-09-03,2021-09-03,1042019.0,7,12,0,Active,None,BR005,809
LN000833,CUST01521,Business Loan,7439606.0,12.71,2,352691.0,2023-08-06,2025-08-05,2008165.0,22,24,0,Active,None,BR018,799
LN000834,CUST00658,Business Loan,9946676.0,13.8,1,892165.0,2021-10-18,2022-10-18,9946676.0,0,12,0,Active,None,BR043,737
LN000835,CUST00109,Education Loan,1949699.0,9.4,7,31770.0,2020-05-21,2027-05-20,1504919.0,20,84,0,Active,None,BR024,737
LN000836,CUST02502,Car Loan,617832.0,11.46,3,20363.0,2023-12-30,2026-12-29,404020.0,15,36,0,Active,Vehicle,BR029,757
LN000837,CUST00810,Gold Loan,338732.0,9.0,1,29622.0,2023-05-01,2024-04-30,317997.0,1,12,60,Special Mention,Gold,BR023,656
LN000838,CUST00172,Home Loan,9798836.0,8.56,10,121805.0,2023-01-07,2033-01-04,5791452.0,47,120,0,Active,Property,BR016,769
LN000839,CUST02197,Business Loan,9211122.0,11.59,2,431849.0,2020-11-07,2022-11-07,8001945.0,4,24,0,Active,None,BR011,791
LN000840,CUST00034,Education Loan,1362586.0,9.2,3,43456.0,2023-08-29,2026-08-28,1180071.0,6,36,0,Active,None,BR045,628
LN000841,CUST00668,Gold Loan,162188.0,10.83,3,5297.0,2020-08-03,2023-08-03,43535.0,32,36,60,Special Mention,Gold,BR037,784
LN000842,CUST02425,Education Loan,1141676.0,12.78,3,38347.0,2020-08-09,2023-08-09,819561.0,12,36,0,Active,None,BR036,643
LN000843,CUST02633,Personal Loan,1051437.0,13.09,3,35475.0,2022-05-28,2025-05-27,728614.0,13,36,0,Active,None,BR010,716
LN000844,CUST00054,Education Loan,611693.0,9.78,5,12930.0,2022-07-11,2027-07-10,358265.0,28,60,0,Active,None,BR018,748
LN000845,CUST01874,Credit Card Loan,144703.0,17.13,3,5168.0,2020-10-25,2023-10-25,108527.0,10,36,0,Active,None,BR037,758
LN000846,CUST01807,Home Loan,7901628.0,10.54,1,696652.0,2020-06-29,2021-06-29,2049751.0,12,12,0,Active,Property,BR029,824
LN000847,CUST02323,Credit Card Loan,140243.0,19.02,7,3032.0,2024-04-19,2031-04-18,104162.0,17,84,365,NPA,None,BR004,710
LN000848,CUST02464,Home Loan,3824223.0,9.81,10,50126.0,2021-08-29,2031-08-27,2911930.0,26,120,60,Special Mention,Property,BR018,656
LN000849,CUST02179,Personal Loan,228672.0,15.69,5,5523.0,2024-01-07,2029-01-05,162948.0,17,60,0,Active,None,BR038,821
LN000850,CUST02562,Education Loan,1760381.0,12.83,1,157089.0,2024-05-11,2025-05-11,1540456.0,2,12,0,Active,None,BR033,743
LN000851,CUST02399,Credit Card Loan,156588.0,17.65,7,3259.0,2022-01-05,2029-01-03,113243.0,19,84,0,Active,None,BR001,712
LN000852,CUST00772,Personal Loan,386868.0,12.7,2,18338.0,2020-04-17,2022-04-17,142973.0,19,24,0,Active,None,BR005,659
LN000853,CUST00467,Gold Loan,302412.0,11.9,3,10030.0,2022-05-13,2025-05-12,183055.0,17,36,0,Active,Gold,BR048,818
LN000854,CUST00622,Gold Loan,181161.0,12.19,5,4047.0,2020-12-11,2025-12-10,79177.0,36,60,180,NPA,Gold,BR026,866
LN000855,CUST02706,Education Loan,1286629.0,11.71,1,114138.0,2020-01-02,2021-01-01,807249.0,6,12,0,Active,None,BR016,768
LN000856,CUST02250,Business Loan,5024030.0,11.12,2,234440.0,2022-08-18,2024-08-17,2890626.0,13,24,30,Special Mention,None,BR002,755
LN000857,CUST00047,Business Loan,7185702.0,10.83,3,234689.0,2020-06-29,2023-06-29,6364290.0,5,36,0,Active,None,BR038,687
LN000858,CUST00854,Gold Loan,373150.0,10.92,5,8098.0,2021-12-02,2026-12-01,169080.0,36,60,0,Active,Gold,BR005,761
LN000859,CUST02441,Business Loan,4808190.0,10.77,1,424447.0,2024-01-17,2025-01-16,1837061.0,10,12,180,NPA,None,BR020,796
LN000860,CUST01066,Credit Card Loan,79447.0,19.69,7,1750.0,2021-08-09,2028-08-07,62297.0,14,84,60,Special Mention,None,BR048,618
LN000861,CUST00506,Personal Loan,675576.0,14.67,2,32649.0,2024-05-21,2026-05-21,515596.0,7,24,0,Active,None,BR024,685
LN000862,CUST01731,Business Loan,698295.0,13.73,2,33437.0,2023-08-15,2025-08-14,417424.0,12,24,0,Active,None,BR047,678
LN000863,CUST00684,Business Loan,8353437.0,12.56,2,395421.0,2022-07-01,2024-06-30,3094338.0,19,24,30,Special Mention,None,BR045,736
LN000864,CUST01421,Education Loan,1979899.0,12.24,1,176135.0,2024-03-11,2025-03-11,1240132.0,6,12,0,Active,None,BR032,736
LN000865,CUST01118,Home Loan,4502067.0,10.3,7,75443.0,2023-12-13,2030-12-11,4026776.0,9,84,0,Active,Property,BR034,684
LN000866,CUST01822,Home Loan,7293170.0,9.48,30,61212.0,2022-09-28,2052-09-20,5493537.0,42,360,180,NPA,Property,BR015,858
LN000867,CUST02889,Business Loan,823137.0,14.0,5,19153.0,2021-08-19,2026-08-18,300260.0,39,60,0,Active,None,BR027,682
LN000868,CUST02935,Education Loan,1674511.0,10.0,7,27799.0,2021-06-12,2028-06-10,1246406.0,22,84,0,Active,None,BR004,755
LN000869,CUST01156,Business Loan,5209556.0,11.28,1,461120.0,2022-12-08,2023-12-08,3918420.0,4,12,0,Active,None,BR028,771
