txn_id,account_id,customer_id,txn_date,txn_month,txn_year,txn_quarter,txn_hour,txn_day_of_week,txn_type,category,amount,channel,status,is_fraud,balance_after,description,reference_no
TXN0011051,ACC002137,CUST01523,2020-08-18,2020-08,2020,Q3,10,Tuesday,Debit,Rent,58119.39,UPI,Success,0,64108.37,Rent via UPI,REF832089087
TXN0011052,ACC003852,CUST02731,2024-08-27,2024-08,2024,Q3,5,Tuesday,Debit,EMI Debit,99449.55,NEFT,Success,0,35629.91,EMI Debit via NEFT,REF463922534
TXN0011053,ACC003715,CUST02637,2020-09-21,2020-09,2020,Q3,0,Monday,Debit,Government Services,2155.69,ATM,Success,0,956433.05,Government Services via ATM,REF343268855
TXN0011054,ACC003054,CUST02163,2023-08-15,2023-08,2023,Q3,17,Tuesday,Credit,Interest Credit,38048.64,ATM,Success,0,474683.39,Interest Credit via ATM,REF356082553
TXN0011055,ACC000831,CUST00579,2023-09-22,2023-09,2023,Q3,17,Friday,Debit,Insurance Premium,31418.92,UPI,Pending,0,16121778.6,Insurance Premium via UPI,REF944733743
TXN0011056,ACC001235,CUST00872,2023-01-09,2023-01,2023,Q1,0,Monday,Credit,Cash Deposit,194921.28,ATM,Success,0,4533364.54,Cash Deposit via ATM,REF562543586
TXN0011057,ACC003349,CUST02371,2021-11-12,2021-11,2021,Q4,12,Friday,Credit,Cash Deposit,84678.44,ATM,Success,0,269083.92,Cash Deposit via ATM,REF532211193
TXN0011058,ACC001198,CUST00842,2022-08-12,2022-08,2022,Q3,22,Friday,Debit,Investment,9520.77,NEFT,Success,0,64510.79,Investment via NEFT,REF960195131
TXN0011059,ACC000405,CUST00287,2022-09-15,2022-09,2022,Q3,0,Thursday,Debit,Utility Bills,7981.2,NEFT,Success,0,317822.41,Utility Bills via NEFT,REF118285317
TXN0011060,ACC000451,CUST00317,2020-02-23,2020-02,2020,Q1,22,Sunday,Debit,Insurance Premium,28742.09,Net Banking,Success,0,60768.91,Insurance Premium via Net Banking,REF436972555
TXN0011061,ACC001263,CUST00892,2022-07-23,2022-07,2022,Q3,16,Saturday,Debit,Investment,381085.63,Mobile Banking,Success,0,881634.7,Investment via Mobile Banking,REF974046663
TXN0011062,ACC001701,CUST01207,2020-08-09,2020-08,2020,Q3,6,Sunday,Debit,Medical,98640.56,ATM,Success,0,269816.09,Medical via ATM,REF498451172
TXN0011063,ACC003894,CUST02761,2021-02-25,2021-02,2021,Q1,20,Thursday,Debit,Entertainment,3588.97,Mobile Banking,Success,0,368697.52,Entertainment via Mobile Banking,REF509226055
TXN0011064,ACC002362,CUST01678,2020-01-12,2020-01,2020,Q1,16,Sunday,Debit,Travel,66836.14,RTGS,Success,0,8365276.54,Travel via RTGS,REF744935741
TXN0011065,ACC003733,CUST02647,2020-02-22,2020-02,2020,Q1,13,Saturday,Debit,Cash Withdrawal,37550.81,Mobile Banking,Success,0,3460937.99,Cash Withdrawal via Mobile Banking,REF466653269
TXN0011066,ACC003380,CUST02392,2020-05-07,2020-05,2020,Q2,8,Thursday,Debit,Cash Withdrawal,41452.41,RTGS,Failed,0,176847.93,Cash Withdrawal via RTGS,REF710416003
TXN0011067,ACC002309,CUST01643,2021-01-08,2021-01,2021,Q1,20,Friday,Credit,Salary Credit,207530.27,Net Banking,Success,0,478413.91,Salary Credit via Net Banking,REF911484416
TXN0011068,ACC002218,CUST01581,2021-03-10,2021-03,2021,Q1,2,Wednesday,Debit,EMI Debit,31322.8,UPI,Success,0,180891.27,EMI Debit via UPI,REF201487796
TXN0011069,ACC003610,CUST02562,2023-08-07,2023-08,2023,Q3,3,Monday,Debit,Rent,39774.81,Net Banking,Success,0,1706922.02,Rent via Net Banking,REF245061420
TXN0011070,ACC004198,CUST02964,2021-02-02,2021-02,2021,Q1,7,Tuesday,Debit,Food & Dining,1835.16,Net Banking,Success,0,286583.45,Food & Dining via Net Banking,REF368464160
TXN0011071,ACC001070,CUST00747,2024-10-18,2024-10,2024,Q4,12,Friday,Debit,Government Services,5404.68,NEFT,Success,0,278993.88,Government Services via NEFT,REF399291739
TXN0011072,ACC001716,CUST01219,2021-03-27,2021-03,2021,Q1,3,Saturday,Debit,Government Services,1467.72,Branch,Success,0,165211.23,Government Services via Branch,REF647330095
TXN0011073,ACC000768,CUST00539,2022-02-02,2022-02,2022,Q1,7,Wednesday,Credit,Cash Deposit,129244.77,Branch,Success,0,218460.93,Cash Deposit via Branch,REF678492184
TXN0011074,ACC002997,CUST02122,2020-01-19,2020-01,2020,Q1,23,Sunday,Debit,Tax Payment,469240.63,Mobile Banking,Success,0,0.0,Tax Payment via Mobile Banking,REF186385891
TXN0011075,ACC001795,CUST01277,2020-02-02,2020-02,2020,Q1,3,Sunday,Debit,Insurance Premium,6839.34,Net Banking,Success,0,10171.08,Insurance Premium via Net Banking,REF447213925
TXN0011076,ACC003126,CUST02218,2020-05-06,2020-05,2020,Q2,9,Wednesday,Debit,Shopping,2444.16,ATM,Success,0,4649465.57,Shopping via ATM,REF674737386
TXN0011077,ACC003390,CUST02400,2022-01-04,2022-01,2022,Q1,19,Tuesday,Debit,Utility Bills,4180.34,RTGS,Success,0,418441.41,Utility Bills via RTGS,REF160223728
TXN0011078,ACC000127,CUST00089,2021-08-07,2021-08,2021,Q3,16,Saturday,Debit,Government Services,7570.58,IMPS,Success,0,461017.93,Government Services via IMPS,REF181922785
TXN0011079,ACC000414,CUST00292,2023-03-18,2023-03,2023,Q1,13,Saturday,Credit,Refund,4080.96,NEFT,Success,0,362663.46,Refund via NEFT,REF297003518
TXN0011080,ACC002482,CUST01763,2023-07-14,2023-07,2023,Q3,12,Friday,Debit,Utility Bills,1541.33,Net Banking,Success,0,13668.5,Utility Bills via Net Banking,REF558252629
TXN0011081,ACC001514,CUST01076,2024-08-04,2024-08,2024,Q3,17,Sunday,Credit,Salary Credit,349630.36,Mobile Banking,Success,0,740698.21,Salary Credit via Mobile Banking,REF801915145
TXN0011082,ACC000287,CUST00207,2023-04-14,2023-04,2023,Q2,22,Friday,Debit,Tax Payment,142084.93,IMPS,Success,0,122581.86,Tax Payment via IMPS,REF820565911
TXN0011083,ACC000406,CUST00288,2024-12-19,2024-12,2024,Q4,3,Thursday,Debit,Travel,15449.26,RTGS,Success,0,256788.26,Travel via RTGS,REF584185679
TXN0011084,ACC001890,CUST01344,2022-01-05,2022-01,2022,Q1,5,Wednesday,Debit,EMI Debit,73270.6,UPI,Success,0,0.0,EMI Debit via UPI,REF915121343
TXN0011085,ACC004181,CUST02954,2020-06-07,2020-06,2020,Q2,23,Sunday,Debit,Insurance Premium,49084.11,IMPS,Success,0,165795.84,Insurance Premium via IMPS,REF633740456
TXN0011086,ACC003479,CUST02467,2022-06-03,2022-06,2022,Q2,21,Friday,Debit,Utility Bills,1638.38,RTGS,Success,0,161793.02,Utility Bills via RTGS,REF211076294
TXN0011087,ACC001134,CUST00796,2022-07-30,2022-07,2022,Q3,23,Saturday,Debit,Insurance Premium,5307.36,IMPS,Success,0,89230.77,Insurance Premium via IMPS,REF403870805
TXN0011088,ACC002972,CUST02103,2023-03-25,2023-03,2023,Q1,12,Saturday,Debit,Rent,92079.79,Mobile Banking,Success,0,8314553.75,Rent via Mobile Banking,REF658774664
TXN0011089,ACC002894,CUST02049,2023-08-05,2023-08,2023,Q3,19,Saturday,Debit,Shopping,47199.3,ATM,Success,0,3099656.66,Shopping via ATM,REF895448502
TXN0011090,ACC002927,CUST02071,2022-06-23,2022-06,2022,Q2,16,Thursday,Debit,Cash Withdrawal,8756.42,ATM,Success,0,279289.58,Cash Withdrawal via ATM,REF929830190
TXN0011091,ACC001985,CUST01414,2022-10-19,2022-10,2022,Q4,7,Wednesday,Debit,Rent,65561.59,IMPS,Success,0,17632018.8,Rent via IMPS,REF594070680
TXN0011092,ACC000646,CUST00453,2023-10-06,2023-10,2023,Q4,5,Friday,Debit,Government Services,8921.34,Net Banking,Success,0,31046.4,Government Services via Net Banking,REF749128527
TXN0011093,ACC002773,CUST01960,2020-05-24,2020-05,2020,Q2,18,Sunday,Debit,Insurance Premium,35152.4,Mobile Banking,Success,0,125420.8,Insurance Premium via Mobile Banking,REF322744788
TXN0011094,ACC003183,CUST02256,2021-04-23,2021-04,2021,Q2,20,Friday,Debit,Rent,20800.47,UPI,Success,0,267829.48,Rent via UPI,REF672210001
TXN0011095,ACC003174,CUST02249,2020-08-27,2020-08,2020,Q3,20,Thursday,Debit,Entertainment,1443.74,Mobile Banking,Success,0,448863.45,Entertainment via Mobile Banking,REF956463901
TXN0011096,ACC002005,CUST01428,2023-11-21,2023-11,2023,Q4,9,Tuesday,Debit,Cash Withdrawal,19088.37,Branch,Success,0,55760.45,Cash Withdrawal via Branch,REF528699787
TXN0011097,ACC004236,CUST02989,2024-09-09,2024-09,2024,Q3,19,Monday,Debit,Medical,45776.0,RTGS,Success,0,244604.98,Medical via RTGS,REF389555197
TXN0011098,ACC000134,CUST00095,2022-12-10,2022-12,2022,Q4,7,Saturday,Debit,Rent,91043.47,UPI,Success,0,303336.84,Rent via UPI,REF679848823
TXN0011099,ACC002156,CUST01537,2022-08-30,2022-08,2022,Q3,15,Tuesday,Credit,Refund,45078.76,Branch,Success,0,393419.67,Refund via Branch,REF500256357
TXN0011100,ACC000915,CUST00636,2023-08-30,2023-08,2023,Q3,1,Wednesday,Debit,Entertainment,3899.21,Branch,Success,0,317902.37,Entertainment via Branch,REF652133898
TXN0011101,ACC002574,CUST01822,2020-05-16,2020-05,2020,Q2,1,Saturday,Debit,Cash Withdrawal,12234.67,ATM,Success,0,1970498.56,Cash Withdrawal via ATM,REF815803616
TXN0011102,ACC003562,CUST02530,2023-02-11,2023-02,2023,Q1,21,Saturday,Credit,Dividend,77308.86,IMPS,Success,0,390896.74,Dividend via IMPS,REF142861620
TXN0011103,ACC003591,CUST02550,2023-06-27,2023-06,2023,Q2,19,Tuesday,Debit,Cash Withdrawal,29159.49,ATM,Success,0,2624820.59,Cash Withdrawal via ATM,REF500282820
TXN0011104,ACC000902,CUST00627,2021-03-26,2021-03,2021,Q1,19,Friday,Credit,Dividend,70294.23,RTGS,Success,0,468928.02,Dividend via RTGS,REF436813301
TXN0011105,ACC002357,CUST01674,2021-05-26,2021-05,2021,Q2,15,Wednesday,Debit,Travel,48697.42,Branch,Success,0,3692011.01,Travel via Branch,REF666565978
TXN0011106,ACC003662,CUST02595,2022-02-22,2022-02,2022,Q1,1,Tuesday,Debit,Rent,84659.57,Net Banking,Success,0,248652.04,Rent via Net Banking,REF401691600
TXN0011107,ACC000315,CUST00228,2020-10-03,2020-10,2020,Q4,23,Saturday,Credit,Interest Credit,33372.5,UPI,Success,0,209904.16,Interest Credit via UPI,REF609738674
TXN0011108,ACC003141,CUST02226,2023-09-23,2023-09,2023,Q3,18,Saturday,Debit,Travel,2518.05,IMPS,Failed,0,19523443.04,Travel via IMPS,REF839266987
TXN0011109,ACC003533,CUST02508,2022-09-03,2022-09,2022,Q3,14,Saturday,Credit,Cash Deposit,174300.11,Net Banking,Failed,0,2282061.77,Cash Deposit via Net Banking,REF805927635
TXN0011110,ACC000296,CUST00215,2021-08-13,2021-08,2021,Q3,20,Friday,Debit,Travel,15287.35,NEFT,Success,0,377882.66,Travel via NEFT,REF573974733
TXN0011111,ACC002739,CUST01939,2022-07-20,2022-07,2022,Q3,3,Wednesday,Debit,Cash Withdrawal,19464.73,Net Banking,Success,0,63137.81,Cash Withdrawal via Net Banking,REF297848917
TXN0011112,ACC000341,CUST00246,2023-02-27,2023-02,2023,Q1,3,Monday,Debit,Shopping,15620.03,Net Banking,Success,0,2323580.51,Shopping via Net Banking,REF861993916
TXN0011113,ACC003563,CUST02531,2024-04-18,2024-04,2024,Q2,10,Thursday,Debit,Food & Dining,2680.37,RTGS,Success,0,1974983.4,Food & Dining via RTGS,REF905246237
TXN0011114,ACC001514,CUST01076,2022-11-04,2022-11,2022,Q4,19,Friday,Debit,Investment,359568.1,ATM,Success,0,30031.97,Investment via ATM,REF790047370
TXN0011115,ACC002804,CUST01986,2023-06-08,2023-06,2023,Q2,1,Thursday,Credit,Dividend,22544.46,Net Banking,Success,0,122042.34,Dividend via Net Banking,REF793859548
TXN0011116,ACC003798,CUST02694,2024-09-19,2024-09,2024,Q3,18,Thursday,Debit,Government Services,821.46,Branch,Success,0,13905926.05,Government Services via Branch,REF344200014
TXN0011117,ACC000457,CUST00320,2021-08-03,2021-08,2021,Q3,8,Tuesday,Credit,Dividend,6443.71,ATM,Pending,0,251596.45,Dividend via ATM,REF819700904
TXN0011118,ACC002622,CUST01861,2020-08-30,2020-08,2020,Q3,18,Sunday,Credit,Interest Credit,33559.62,NEFT,Success,0,296460.93,Interest Credit via NEFT,REF439492849
TXN0011119,ACC003478,CUST02467,2023-04-23,2023-04,2023,Q2,16,Sunday,Debit,Rent,93545.96,RTGS,Success,0,2167360.1,Rent via RTGS,REF341306821
TXN0011120,ACC003084,CUST02186,2021-12-13,2021-12,2021,Q4,11,Monday,Credit,Cash Deposit,150132.25,Net Banking,Success,0,2655954.78,Cash Deposit via Net Banking,REF288889615
TXN0011121,ACC000385,CUST00275,2023-10-22,2023-10,2023,Q4,8,Sunday,Debit,Food & Dining,1734.37,Branch,Success,0,230508.71,Food & Dining via Branch,REF394279130
TXN0011122,ACC003802,CUST02696,2021-12-05,2021-12,2021,Q4,2,Sunday,Debit,Utility Bills,1634.83,ATM,Success,0,87351.1,Utility Bills via ATM,REF284498318
TXN0011123,ACC003156,CUST02237,2023-09-26,2023-09,2023,Q3,8,Tuesday,Debit,Government Services,6998.97,Net Banking,Success,0,287237.44,Government Services via Net Banking,REF887178823
TXN0011124,ACC000192,CUST00136,2021-02-15,2021-02,2021,Q1,7,Monday,Credit,Dividend,16189.09,Net Banking,Success,0,917837.25,Dividend via Net Banking,REF331199306
TXN0011125,ACC003348,CUST02371,2024-01-25,2024-01,2024,Q1,23,Thursday,Debit,Government Services,8488.24,IMPS,Failed,0,8052217.01,Government Services via IMPS,REF630429268
TXN0011126,ACC002947,CUST02083,2024-03-04,2024-03,2024,Q1,4,Monday,Credit,Cash Deposit,170608.97,RTGS,Success,0,652115.52,Cash Deposit via RTGS,REF391884206
TXN0011127,ACC003212,CUST02274,2023-08-16,2023-08,2023,Q3,16,Wednesday,Debit,Shopping,41638.31,NEFT,Success,0,285216.2,Shopping via NEFT,REF100771300
TXN0011128,ACC003358,CUST02375,2023-05-02,2023-05,2023,Q2,9,Tuesday,Credit,Interest Credit,2743.87,Mobile Banking,Success,0,2964131.23,Interest Credit via Mobile Banking,REF286835459
TXN0011129,ACC000532,CUST00372,2024-12-01,2024-12,2024,Q4,9,Sunday,Debit,Food & Dining,3728.84,RTGS,Success,0,2274383.74,Food & Dining via RTGS,REF505183328
TXN0011130,ACC000012,CUST00009,2021-11-11,2021-11,2021,Q4,7,Thursday,Credit,Cash Deposit,191432.07,Branch,Success,0,204133.02,Cash Deposit via Branch,REF585930881
TXN0011131,ACC003467,CUST02458,2020-11-18,2020-11,2020,Q4,9,Wednesday,Debit,Travel,45269.3,UPI,Success,0,166726.41,Travel via UPI,REF995068749
TXN0011132,ACC001241,CUST00878,2023-08-27,2023-08,2023,Q3,5,Sunday,Debit,Entertainment,4565.33,RTGS,Success,0,9911255.26,Entertainment via RTGS,REF699750035
TXN0011133,ACC003680,CUST02608,2023-04-29,2023-04,2023,Q2,2,Saturday,Debit,Medical,32764.72,Mobile Banking,Success,0,22547.0,Medical via Mobile Banking,REF508989104
TXN0011134,ACC000462,CUST00323,2024-08-10,2024-08,2024,Q3,19,Saturday,Debit,Fund Transfer,713769.58,Net Banking,Success,0,0.0,Fund Transfer via Net Banking,REF615016882
TXN0011135,ACC004234,CUST02987,2022-05-29,2022-05,2022,Q2,15,Sunday,Debit,Fund Transfer,459311.84,ATM,Success,0,0.0,Fund Transfer via ATM,REF775234717
TXN0011136,ACC003627,CUST02571,2024-03-26,2024-03,2024,Q1,12,Tuesday,Debit,Entertainment,2075.02,IMPS,Success,0,2138285.16,Entertainment via IMPS,REF500082498
TXN0011137,ACC002799,CUST01982,2021-02-15,2021-02,2021,Q1,7,Monday,Debit,Education,47555.39,NEFT,Success,0,83384.53,Education via NEFT,REF351998659
TXN0011138,ACC000043,CUST00034,2024-12-04,2024-12,2024,Q4,1,Wednesday,Debit,Insurance Premium,10207.5,UPI,Success,0,64576.61,Insurance Premium via UPI,REF713018104
TXN0011139,ACC004158,CUST02936,2023-01-14,2023-01,2023,Q1,10,Saturday,Credit,Interest Credit,45955.36,ATM,Success,0,9158934.19,Interest Credit via ATM,REF802848121
TXN0011140,ACC000145,CUST00102,2023-08-30,2023-08,2023,Q3,6,Wednesday,Debit,Tax Payment,293011.7,UPI,Success,0,4526202.5,Tax Payment via UPI,REF992738219
TXN0011141,ACC001314,CUST00930,2024-10-06,2024-10,2024,Q4,23,Sunday,Debit,Rent,13906.94,UPI,Success,0,187570.97,Rent via UPI,REF649064105
TXN0011142,ACC002531,CUST01796,2021-07-05,2021-07,2021,Q3,14,Monday,Credit,Salary Credit,474917.54,NEFT,Success,0,742310.52,Salary Credit via NEFT,REF258649730
TXN0011143,ACC000578,CUST00404,2023-07-23,2023-07,2023,Q3,7,Sunday,Debit,Insurance Premium,6439.39,Mobile Banking,Success,0,167061.77,Insurance Premium via Mobile Banking,REF253724829
TXN0011144,ACC001746,CUST01242,2021-07-05,2021-07,2021,Q3,15,Monday,Debit,Insurance Premium,13429.13,Branch,Success,0,4515956.35,Insurance Premium via Branch,REF435399097
TXN0011145,ACC000817,CUST00569,2024-08-10,2024-08,2024,Q3,16,Saturday,Credit,Refund,41082.0,ATM,Success,0,160952.3,Refund via ATM,REF510678926
TXN0011146,ACC001180,CUST00830,2024-07-07,2024-07,2024,Q3,21,Sunday,Debit,Shopping,12371.81,IMPS,Success,0,3900176.5,Shopping via IMPS,REF541709595
TXN0011147,ACC002375,CUST01688,2023-12-10,2023-12,2023,Q4,21,Sunday,Debit,Shopping,29949.8,UPI,Success,0,313952.5,Shopping via UPI,REF642594909
TXN0011148,ACC002884,CUST02044,2021-01-31,2021-01,2021,Q1,17,Sunday,Credit,Cash Deposit,178223.88,Mobile Banking,Pending,0,253693.47,Cash Deposit via Mobile Banking,REF952455805
TXN0011149,ACC003971,CUST02813,2021-01-03,2021-01,2021,Q1,20,Sunday,Debit,Education,74653.72,ATM,Success,0,15614718.93,Education via ATM,REF430331488
TXN0011150,ACC002672,CUST01893,2021-01-08,2021-01,2021,Q1,20,Friday,Credit,Interest Credit,43463.82,IMPS,Success,0,450348.09,Interest Credit via IMPS,REF293948977
TXN0011151,ACC003762,CUST02668,2022-04-04,2022-04,2022,Q2,3,Monday,Debit,Medical,1810.05,Branch,Success,0,226467.91,Medical via Branch,REF650633851
TXN0011152,ACC003198,CUST02266,2023-12-01,2023-12,2023,Q4,4,Friday,Credit,Refund,36550.91,NEFT,Success,0,1938494.75,Refund via NEFT,REF630566841
TXN0011153,ACC002486,CUST01766,2022-12-27,2022-12,2022,Q4,1,Tuesday,Debit,Fund Transfer,971345.03,Mobile Banking,Failed,1,0.0,Fund Transfer via Mobile Banking,REF433460335
TXN0011154,ACC001462,CUST01040,2023-05-25,2023-05,2023,Q2,6,Thursday,Debit,Food & Dining,1297.66,Net Banking,Success,0,26050.84,Food & Dining via Net Banking,REF858135433
TXN0011155,ACC001161,CUST00815,2021-08-28,2021-08,2021,Q3,20,Saturday,Debit,Fund Transfer,906549.75,IMPS,Success,0,0.0,Fund Transfer via IMPS,REF725373244
TXN0011156,ACC001223,CUST00862,2021-05-23,2021-05,2021,Q2,0,Sunday,Debit,Government Services,9608.48,UPI,Success,0,362842.78,Government Services via UPI,REF270700924
TXN0011157,ACC000448,CUST00314,2023-12-05,2023-12,2023,Q4,16,Tuesday,Debit,EMI Debit,37509.8,NEFT,Success,0,0.0,EMI Debit via NEFT,REF164708733
TXN0011158,ACC002895,CUST02049,2020-09-14,2020-09,2020,Q3,19,Monday,Debit,Rent,90241.38,Branch,Success,0,121330.43,Rent via Branch,REF736803885
TXN0011159,ACC001243,CUST00879,2022-03-29,2022-03,2022,Q1,5,Tuesday,Credit,Interest Credit,7513.24,ATM,Success,0,17814330.46,Interest Credit via ATM,REF927577264
TXN0011160,ACC002285,CUST01627,2020-11-11,2020-11,2020,Q4,3,Wednesday,Debit,Entertainment,1805.9,RTGS,Success,0,252686.32,Entertainment via RTGS,REF397841082
TXN0011161,ACC003716,CUST02637,2024-10-06,2024-10,2024,Q4,4,Sunday,Debit,Investment,206327.88,IMPS,Success,0,197093.02,Investment via IMPS,REF662242799
TXN0011162,ACC000787,CUST00552,2024-08-16,2024-08,2024,Q3,3,Friday,Debit,Investment,366490.35,RTGS,Success,0,4058393.4,Investment via RTGS,REF833224312
TXN0011163,ACC000740,CUST00519,2024-05-20,2024-05,2024,Q2,2,Monday,Credit,Cash Deposit,84631.34,IMPS,Success,0,1087822.13,Cash Deposit via IMPS,REF564819728
TXN0011164,ACC003697,CUST02621,2023-03-17,2023-03,2023,Q1,20,Friday,Debit,Tax Payment,70305.59,RTGS,Success,0,248505.13,Tax Payment via RTGS,REF537629722
TXN0011165,ACC000745,CUST00522,2020-08-17,2020-08,2020,Q3,4,Monday,Debit,Rent,83845.59,Mobile Banking,Success,0,303559.42,Rent via Mobile Banking,REF947548568
TXN0011166,ACC000513,CUST00358,2020-10-06,2020-10,2020,Q4,20,Tuesday,Debit,Insurance Premium,23513.04,Branch,Success,0,346451.45,Insurance Premium via Branch,REF721804394
TXN0011167,ACC001243,CUST00879,2024-06-28,2024-06,2024,Q2,18,Friday,Debit,Travel,16905.15,UPI,Success,0,17790306.57,Travel via UPI,REF744543929
TXN0011168,ACC004205,CUST02969,2023-12-21,2023-12,2023,Q4,13,Thursday,Debit,Insurance Premium,4989.84,NEFT,Success,0,355000.77,Insurance Premium via NEFT,REF483121916
TXN0011169,ACC003191,CUST02261,2023-08-09,2023-08,2023,Q3,23,Wednesday,Credit,Salary Credit,95359.5,IMPS,Success,0,5013580.39,Salary Credit via IMPS,REF372715049
TXN0011170,ACC002181,CUST01555,2024-07-17,2024-07,2024,Q3,15,Wednesday,Credit,Interest Credit,37301.12,Branch,Success,0,3084908.7,Interest Credit via Branch,REF533351105
TXN0011171,ACC000087,CUST00062,2021-03-20,2021-03,2021,Q1,0,Saturday,Debit,Cash Withdrawal,9739.45,Mobile Banking,Success,0,63614.43,Cash Withdrawal via Mobile Banking,REF425438773
TXN0011172,ACC002330,CUST01654,2021-05-12,2021-05,2021,Q2,6,Wednesday,Debit,Rent,11711.48,Mobile Banking,Success,0,7311470.18,Rent via Mobile Banking,REF208373990
TXN0011173,ACC000947,CUST00658,2021-05-29,2021-05,2021,Q2,21,Saturday,Debit,Medical,36268.2,Branch,Success,0,9240161.68,Medical via Branch,REF751608302
TXN0011174,ACC003581,CUST02542,2021-12-01,2021-12,2021,Q4,4,Wednesday,Credit,Interest Credit,39340.3,Mobile Banking,Success,0,1574453.57,Interest Credit via Mobile Banking,REF306259833
TXN0011175,ACC003385,CUST02396,2022-09-20,2022-09,2022,Q3,20,Tuesday,Debit,Cash Withdrawal,26749.25,RTGS,Success,0,1367605.8,Cash Withdrawal via RTGS,REF816489896
TXN0011176,ACC001696,CUST01203,2021-03-16,2021-03,2021,Q1,8,Tuesday,Credit,Interest Credit,13349.34,Mobile Banking,Success,0,129035.28,Interest Credit via Mobile Banking,REF327674313
TXN0011177,ACC002768,CUST01957,2021-12-08,2021-12,2021,Q4,22,Wednesday,Debit,Travel,32826.08,RTGS,Success,0,653675.97,Travel via RTGS,REF465916185
TXN0011178,ACC001401,CUST00991,2024-01-02,2024-01,2024,Q1,22,Tuesday,Debit,Education,129900.59,NEFT,Success,0,0.0,Education via NEFT,REF876838392
TXN0011179,ACC000342,CUST00246,2023-04-19,2023-04,2023,Q2,14,Wednesday,Credit,Cash Deposit,25442.19,UPI,Success,0,141170.68,Cash Deposit via UPI,REF119157684
TXN0011180,ACC001125,CUST00791,2020-12-20,2020-12,2020,Q4,5,Sunday,Debit,Food & Dining,3709.06,Mobile Banking,Success,0,74862.91,Food & Dining via Mobile Banking,REF143007627
TXN0011181,ACC003755,CUST02662,2020-03-09,2020-03,2020,Q1,9,Monday,Debit,Education,139665.73,RTGS,Success,0,141549.09,Education via RTGS,REF806508863
TXN0011182,ACC003519,CUST02497,2024-03-09,2024-03,2024,Q1,12,Saturday,Debit,Cash Withdrawal,37702.26,ATM,Success,0,15174.82,Cash Withdrawal via ATM,REF172240779
TXN0011183,ACC002018,CUST01435,2024-02-24,2024-02,2024,Q1,21,Saturday,Debit,Insurance Premium,27045.36,Branch,Success,0,81259.53,Insurance Premium via Branch,REF975506322
