ticket_id,customer_id,category,priority,status,created_date,resolved_date,resolution_hours,channel,satisfaction_score,agent_id
TKT001492,CUST02874,Account Opening,Low,Resolved,2021-08-28,2021-09-02,133.0,Chat,5.0,AGT017
TKT001493,CUST02396,Net Banking Issue,Critical,Resolved,2021-01-12,2021-01-16,94.0,Branch,2.0,AGT039
TKT001494,CUST02597,Loan Query,Critical,Resolved,2024-01-29,2024-01-31,47.0,Branch,2.0,AGT033
TKT001495,CUST00608,General Query,Medium,Resolved,2021-09-20,2021-09-23,71.0,App,3.0,AGT025
TKT001496,CUST00336,Account Opening,Medium,Resolved,2024-08-07,2024-08-13,136.0,Phone,1.0,AGT030
TKT001497,CUST02333,Fraud Report,Critical,Resolved,2020-09-10,2020-09-13,73.0,App,2.0,AGT021
TKT001498,CUST01027,ATM Issue,High,Resolved,2021-04-08,2021-04-10,51.0,Phone,2.0,AGT017
TKT001499,CUST00348,Interest Query,High,Resolved,2020-06-12,2020-06-17,122.0,Email,5.0,AGT016
TKT001500,CUST00360,Card Issue,High,In Progress,2020-05-05,,,Phone,,AGT013
TKT001501,CUST00359,Loan Query,Medium,Resolved,2022-03-13,2022-03-15,40.0,Chat,2.0,AGT009
TKT001502,CUST02276,Fraud Report,Critical,In Progress,2020-10-18,,,Chat,,AGT039
TKT001503,CUST01719,General Query,Critical,Resolved,2024-08-15,2024-08-20,121.0,App,1.0,AGT032
TKT001504,CUST01094,Card Issue,Medium,Resolved,2024-08-23,2024-08-29,128.0,Chat,4.0,AGT005
TKT001505,CUST01450,Account Opening,Critical,Resolved,2021-08-29,2021-08-30,33.0,Branch,5.0,AGT050
TKT001506,CUST01692,General Query,Medium,Resolved,2022-08-25,2022-08-26,8.0,Email,5.0,AGT046
TKT001507,CUST01392,KYC Update,Medium,Resolved,2024-11-08,2024-11-14,166.0,App,4.0,AGT033
TKT001508,CUST00657,Fraud Report,Critical,Resolved,2023-12-12,2023-12-18,157.0,Email,4.0,AGT050
TKT001509,CUST00896,Net Banking Issue,Low,Open,2023-09-16,,,Chat,,AGT034
TKT001510,CUST01489,Fraud Report,Critical,Resolved,2024-07-25,2024-07-29,95.0,Branch,3.0,AGT004
TKT001511,CUST01874,General Query,Critical,Resolved,2020-10-29,2020-10-29,1.0,App,1.0,AGT049
TKT001512,CUST00557,Card Issue,Medium,Open,2020-01-01,,,App,,AGT044
TKT001513,CUST02136,Loan Query,Low,In Progress,2021-01-05,,,Phone,,AGT050
TKT001514,CUST02030,KYC Update,High,Resolved,2024-11-01,2024-11-05,98.0,App,1.0,AGT014
TKT001515,CUST02014,General Query,Medium,Resolved,2024-07-19,2024-07-21,41.0,Branch,2.0,AGT049
TKT001516,CUST00959,KYC Update,Medium,Resolved,2023-02-28,2023-03-06,137.0,App,5.0,AGT002
TKT001517,CUST00688,ATM Issue,Low,Resolved,2023-02-26,2023-03-02,97.0,Email,4.0,AGT036
TKT001518,CUST02313,Fraud Report,Critical,Resolved,2024-07-04,2024-07-08,79.0,Branch,1.0,AGT025
TKT001519,CUST00102,Loan Query,Medium,Resolved,2020-06-12,2020-06-13,16.0,Branch,1.0,AGT024
TKT001520,CUST00756,General Query,Critical,Resolved,2022-12-16,2022-12-16,1.0,Phone,1.0,AGT020
TKT001521,CUST01877,Account Opening,Medium,Open,2024-07-29,,,Branch,,AGT027
TKT001522,CUST00493,Card Issue,Low,Resolved,2024-07-29,2024-08-02,95.0,Chat,3.0,AGT046
TKT001523,CUST01071,Account Opening,Medium,Resolved,2023-05-27,2023-05-28,29.0,Phone,5.0,AGT045
TKT001524,CUST01045,KYC Update,Low,Resolved,2021-07-12,2021-07-18,140.0,Phone,4.0,AGT047
TKT001525,CUST00557,KYC Update,Low,Resolved,2023-02-24,2023-02-28,95.0,Chat,2.0,AGT047
TKT001526,CUST00927,Card Issue,High,Resolved,2024-10-05,2024-10-10,118.0,Branch,2.0,AGT003
TKT001527,CUST01578,Card Issue,High,Resolved,2024-05-22,2024-05-24,47.0,App,2.0,AGT028
TKT001528,CUST01560,Account Opening,Low,Resolved,2020-05-28,2020-05-31,66.0,App,4.0,AGT010
TKT001529,CUST01590,General Query,Critical,Resolved,2021-07-08,2021-07-14,163.0,App,4.0,AGT012
TKT001530,CUST01919,Net Banking Issue,High,Resolved,2024-02-03,2024-02-04,15.0,Email,5.0,AGT043
TKT001531,CUST00160,Transaction Dispute,Medium,Resolved,2022-08-11,2022-08-14,63.0,App,3.0,AGT007
TKT001532,CUST00770,Interest Query,Critical,Resolved,2024-12-02,2024-12-05,73.0,Email,2.0,AGT045
TKT001533,CUST00077,Loan Query,Low,Resolved,2023-07-29,2023-07-30,33.0,Branch,4.0,AGT036
TKT001534,CUST02983,Card Issue,Medium,Resolved,2020-01-18,2020-01-23,125.0,App,2.0,AGT031
TKT001535,CUST02105,Card Issue,Medium,Resolved,2021-03-12,2021-03-13,13.0,App,2.0,AGT028
TKT001536,CUST02483,KYC Update,Medium,Resolved,2023-02-08,2023-02-09,34.0,Phone,4.0,AGT041
TKT001537,CUST02588,Transaction Dispute,Medium,Resolved,2023-10-06,2023-10-07,17.0,Phone,4.0,AGT019
TKT001538,CUST01359,General Query,Low,Resolved,2024-03-23,2024-03-26,70.0,Branch,5.0,AGT038
TKT001539,CUST00280,ATM Issue,Medium,In Progress,2021-12-22,,,Chat,,AGT033
TKT001540,CUST00215,Fraud Report,Critical,Resolved,2024-09-03,2024-09-04,23.0,Chat,5.0,AGT037
TKT001541,CUST02166,ATM Issue,Low,Open,2020-03-28,,,Phone,,AGT025
TKT001542,CUST01653,Loan Query,Low,Resolved,2021-08-23,2021-08-25,52.0,Phone,4.0,AGT015
TKT001543,CUST01716,Loan Query,Medium,Resolved,2024-12-14,2024-12-19,124.0,Chat,5.0,AGT024
TKT001544,CUST01914,ATM Issue,Medium,Resolved,2021-10-01,2021-10-05,92.0,Phone,3.0,AGT018
TKT001545,CUST02362,KYC Update,Medium,Resolved,2021-09-09,2021-09-14,127.0,Phone,2.0,AGT023
TKT001546,CUST02562,Net Banking Issue,High,Resolved,2020-11-01,2020-11-03,61.0,Branch,1.0,AGT011
TKT001547,CUST01778,ATM Issue,Low,Resolved,2021-04-23,2021-04-28,142.0,Phone,5.0,AGT050
TKT001548,CUST02461,Transaction Dispute,High,Resolved,2020-05-19,2020-05-23,104.0,Branch,2.0,AGT015
TKT001549,CUST00643,Net Banking Issue,Medium,Resolved,2023-03-02,2023-03-08,128.0,Branch,5.0,AGT030
TKT001550,CUST01668,General Query,Low,Open,2021-04-14,,,Phone,,AGT016
TKT001551,CUST00975,Transaction Dispute,Medium,Open,2022-02-11,,,Phone,,AGT011
TKT001552,CUST01485,Interest Query,Low,In Progress,2023-10-07,,,Email,,AGT021
TKT001553,CUST00066,General Query,High,Resolved,2023-01-20,2023-01-23,50.0,Branch,2.0,AGT031
TKT001554,CUST01488,Net Banking Issue,Low,Resolved,2024-03-20,2024-03-23,85.0,Chat,2.0,AGT015
TKT001555,CUST01397,KYC Update,Low,Open,2021-11-23,,,Chat,,AGT032
TKT001556,CUST00719,Transaction Dispute,Medium,Resolved,2021-10-18,2021-10-19,36.0,Chat,2.0,AGT010
TKT001557,CUST00180,Loan Query,Low,Resolved,2021-01-29,2021-02-04,137.0,Email,1.0,AGT049
TKT001558,CUST02198,Transaction Dispute,High,Resolved,2024-11-28,2024-12-04,154.0,App,2.0,AGT016
TKT001559,CUST00772,Account Opening,Medium,Resolved,2022-08-09,2022-08-10,18.0,Phone,3.0,AGT025
TKT001560,CUST02845,Card Issue,Medium,In Progress,2021-03-20,,,Branch,,AGT017
TKT001561,CUST00060,Account Opening,Critical,Resolved,2021-02-21,2021-02-23,51.0,Branch,4.0,AGT020
TKT001562,CUST00475,KYC Update,Critical,Resolved,2022-03-09,2022-03-15,128.0,Phone,3.0,AGT005
TKT001563,CUST02155,General Query,Low,In Progress,2023-12-31,,,Branch,,AGT013
TKT001564,CUST02195,Fraud Report,Critical,Resolved,2020-10-19,2020-10-21,48.0,App,3.0,AGT045
TKT001565,CUST00409,Net Banking Issue,Low,In Progress,2022-01-13,,,Branch,,AGT027
TKT001566,CUST01695,KYC Update,Low,Resolved,2024-06-08,2024-06-09,4.0,Chat,2.0,AGT015
TKT001567,CUST01266,Fraud Report,Critical,Open,2023-04-21,,,Phone,,AGT004
TKT001568,CUST00499,Net Banking Issue,Medium,Resolved,2022-11-14,2022-11-18,116.0,Branch,2.0,AGT004
TKT001569,CUST00581,Interest Query,Medium,Resolved,2022-08-08,2022-08-09,38.0,App,3.0,AGT036
TKT001570,CUST00063,Fraud Report,Critical,Resolved,2023-07-01,2023-07-07,158.0,Chat,4.0,AGT048
TKT001571,CUST01288,Card Issue,Low,Resolved,2021-07-22,2021-07-25,69.0,Phone,5.0,AGT019
TKT001572,CUST02226,KYC Update,Medium,Open,2022-06-07,,,Chat,,AGT038
TKT001573,CUST02102,General Query,Low,Resolved,2023-09-29,2023-09-30,42.0,Branch,1.0,AGT010
TKT001574,CUST02171,Account Opening,High,Resolved,2024-10-09,2024-10-12,68.0,Email,4.0,AGT034
TKT001575,CUST01781,Card Issue,High,Resolved,2022-01-14,2022-01-14,2.0,Chat,4.0,AGT018
TKT001576,CUST00797,Fraud Report,Critical,Resolved,2022-04-03,2022-04-05,48.0,Chat,3.0,AGT029
TKT001577,CUST00619,Loan Query,Medium,Resolved,2023-04-06,2023-04-09,76.0,Email,5.0,AGT012
TKT001578,CUST00941,Net Banking Issue,Low,Resolved,2021-01-02,2021-01-07,121.0,Email,2.0,AGT029
TKT001579,CUST02832,KYC Update,Medium,Open,2020-12-18,,,Branch,,AGT046
TKT001580,CUST02521,Interest Query,High,Resolved,2020-11-01,2020-11-02,21.0,Email,3.0,AGT024
TKT001581,CUST00513,Interest Query,High,Resolved,2024-01-19,2024-01-25,131.0,Email,5.0,AGT038
TKT001582,CUST01222,Card Issue,Medium,In Progress,2022-03-31,,,App,,AGT045
TKT001583,CUST00681,General Query,High,Resolved,2023-04-15,2023-04-17,31.0,Branch,2.0,AGT043
TKT001584,CUST02841,Card Issue,Critical,Resolved,2024-09-18,2024-09-22,91.0,App,3.0,AGT043
TKT001585,CUST02353,Card Issue,Low,Resolved,2024-02-17,2024-02-22,120.0,Phone,5.0,AGT023
TKT001586,CUST00441,Interest Query,Low,Resolved,2022-08-24,2022-08-26,60.0,Branch,3.0,AGT040
TKT001587,CUST01969,Fraud Report,Critical,Resolved,2021-07-19,2021-07-26,150.0,Branch,3.0,AGT049
TKT001588,CUST00728,KYC Update,Medium,Resolved,2022-09-24,2022-09-30,141.0,App,5.0,AGT012
TKT001589,CUST00833,KYC Update,Medium,Resolved,2024-04-06,2024-04-09,62.0,Branch,2.0,AGT050
TKT001590,CUST01644,Transaction Dispute,Low,Resolved,2021-08-29,2021-09-01,91.0,Phone,4.0,AGT018
TKT001591,CUST02813,Transaction Dispute,High,Resolved,2022-05-29,2022-06-01,63.0,Phone,2.0,AGT016
TKT001592,CUST01404,Fraud Report,Critical,Resolved,2022-04-09,2022-04-13,99.0,Phone,1.0,AGT049
TKT001593,CUST01529,Interest Query,Medium,Resolved,2024-11-08,2024-11-12,95.0,Email,4.0,AGT015
TKT001594,CUST02381,Loan Query,Critical,Resolved,2023-12-27,2023-12-28,30.0,Email,2.0,AGT040
TKT001595,CUST02724,KYC Update,Low,Resolved,2023-12-29,2023-12-31,56.0,App,4.0,AGT036
TKT001596,CUST00960,Card Issue,Low,Open,2021-04-15,,,App,,AGT040
TKT001597,CUST02647,Fraud Report,Critical,Resolved,2020-09-13,2020-09-18,128.0,Email,3.0,AGT029
TKT001598,CUST02076,Card Issue,Medium,Resolved,2022-03-03,2022-03-07,110.0,Email,2.0,AGT033
TKT001599,CUST01555,Interest Query,Medium,Resolved,2021-01-25,2021-01-28,76.0,App,1.0,AGT009
TKT001600,CUST02619,KYC Update,Low,Resolved,2022-10-01,2022-10-07,144.0,Branch,3.0,AGT003
TKT001601,CUST02284,Card Issue,Medium,Resolved,2022-08-06,2022-08-07,18.0,App,1.0,AGT038
TKT001602,CUST02795,Card Issue,Low,Resolved,2022-04-04,2022-04-06,34.0,Email,3.0,AGT032
TKT001603,CUST00066,KYC Update,High,Resolved,2020-04-02,2020-04-05,50.0,Chat,3.0,AGT016
TKT001604,CUST02858,ATM Issue,Low,In Progress,2022-09-03,,,App,,AGT023
TKT001605,CUST01599,Interest Query,Low,Resolved,2020-10-13,2020-10-17,106.0,App,3.0,AGT022
TKT001606,CUST01006,Net Banking Issue,Critical,Resolved,2024-10-28,2024-11-02,138.0,Email,3.0,AGT007
TKT001607,CUST01355,Net Banking Issue,Medium,Resolved,2021-07-24,2021-07-28,80.0,Chat,2.0,AGT017
TKT001608,CUST01259,KYC Update,High,Resolved,2024-11-10,2024-11-17,145.0,Chat,4.0,AGT025
TKT001609,CUST02683,Account Opening,Low,Resolved,2022-06-05,2022-06-08,86.0,Phone,2.0,AGT038
TKT001610,CUST01409,Loan Query,Medium,Resolved,2021-05-15,2021-05-16,27.0,Branch,2.0,AGT046
TKT001611,CUST01348,Interest Query,Critical,Resolved,2022-08-19,2022-08-19,17.0,Phone,3.0,AGT001
TKT001612,CUST00247,Card Issue,Critical,In Progress,2021-11-05,,,App,,AGT023
TKT001613,CUST00947,Net Banking Issue,Low,Resolved,2023-01-19,2023-01-25,138.0,App,1.0,AGT021
TKT001614,CUST01832,KYC Update,Medium,Resolved,2024-08-25,2024-08-27,62.0,Branch,2.0,AGT001
TKT001615,CUST01067,ATM Issue,Medium,Resolved,2024-07-29,2024-08-03,127.0,Chat,2.0,AGT050
TKT001616,CUST02150,Transaction Dispute,Low,Resolved,2020-08-07,2020-08-13,158.0,Chat,4.0,AGT001
TKT001617,CUST02524,Transaction Dispute,Medium,Resolved,2021-01-30,2021-02-04,109.0,Chat,4.0,AGT034
TKT001618,CUST01308,Transaction Dispute,High,Resolved,2023-09-03,2023-09-04,19.0,Email,2.0,AGT013
TKT001619,CUST01394,Account Opening,Medium,In Progress,2023-11-30,,,Chat,,AGT012
TKT001620,CUST02332,Loan Query,Medium,Resolved,2023-03-20,2023-03-21,12.0,Chat,5.0,AGT012
TKT001621,CUST01993,Account Opening,Medium,Resolved,2021-04-23,2021-04-27,91.0,Branch,5.0,AGT010
TKT001622,CUST00208,Loan Query,Low,Resolved,2023-07-05,2023-07-11,131.0,Email,2.0,AGT005
TKT001623,CUST02604,Transaction Dispute,Low,Resolved,2021-05-15,2021-05-22,149.0,Branch,1.0,AGT025
TKT001624,CUST00718,General Query,Critical,Resolved,2023-01-25,2023-01-31,128.0,App,5.0,AGT012
TKT001625,CUST01729,ATM Issue,Medium,Resolved,2024-10-12,2024-10-17,130.0,Chat,1.0,AGT041
TKT001626,CUST01490,General Query,Low,Resolved,2022-06-25,2022-06-27,61.0,Branch,5.0,AGT028
TKT001627,CUST01395,Net Banking Issue,High,Resolved,2020-06-09,2020-06-11,53.0,App,2.0,AGT035
TKT001628,CUST01597,General Query,Medium,In Progress,2021-04-05,,,Phone,,AGT050
TKT001629,CUST01751,KYC Update,Critical,Resolved,2024-11-23,2024-11-27,88.0,Email,4.0,AGT032
TKT001630,CUST00670,Transaction Dispute,Low,Resolved,2020-06-25,2020-06-29,100.0,App,2.0,AGT023
TKT001631,CUST02570,Loan Query,Low,Resolved,2022-11-08,2022-11-09,16.0,Phone,5.0,AGT007
TKT001632,CUST00691,KYC Update,Medium,Resolved,2021-02-02,2021-02-03,17.0,Chat,2.0,AGT011
TKT001633,CUST02383,Fraud Report,Critical,Resolved,2020-09-03,2020-09-03,13.0,Chat,5.0,AGT049
TKT001634,CUST01966,Card Issue,Medium,Resolved,2022-09-02,2022-09-07,134.0,Phone,5.0,AGT016
TKT001635,CUST01864,KYC Update,Critical,Resolved,2024-04-20,2024-04-21,22.0,Email,2.0,AGT029
TKT001636,CUST01193,Loan Query,Medium,Resolved,2021-08-03,2021-08-07,103.0,Branch,5.0,AGT016
TKT001637,CUST02241,Interest Query,Medium,Resolved,2023-08-06,2023-08-08,48.0,Chat,3.0,AGT004
TKT001638,CUST01494,Loan Query,Low,Resolved,2022-02-15,2022-02-20,120.0,App,2.0,AGT015
TKT001639,CUST01796,Transaction Dispute,Medium,Resolved,2024-08-19,2024-08-24,138.0,Chat,4.0,AGT021
TKT001640,CUST01835,Transaction Dispute,High,In Progress,2022-02-10,,,Chat,,AGT020
TKT001641,CUST02568,Transaction Dispute,Medium,Resolved,2023-07-13,2023-07-15,50.0,App,1.0,AGT027
TKT001642,CUST02643,Card Issue,Medium,Resolved,2022-06-25,2022-07-01,149.0,Chat,4.0,AGT013
TKT001643,CUST02309,Loan Query,High,Resolved,2020-01-21,2020-01-25,93.0,App,4.0,AGT023
TKT001644,CUST00359,Interest Query,High,Resolved,2024-07-27,2024-08-02,135.0,App,2.0,AGT001
TKT001645,CUST01707,ATM Issue,Medium,Resolved,2020-11-05,2020-11-07,29.0,App,3.0,AGT032
TKT001646,CUST02908,General Query,Medium,Resolved,2021-02-16,2021-02-17,16.0,Branch,4.0,AGT023
TKT001647,CUST02583,Net Banking Issue,High,In Progress,2021-02-08,,,Email,,AGT007
TKT001648,CUST01616,Interest Query,Low,Resolved,2021-04-20,2021-04-20,12.0,App,1.0,AGT042
TKT001649,CUST02872,Interest Query,High,In Progress,2021-04-15,,,Phone,,AGT010
TKT001650,CUST01548,Net Banking Issue,Critical,Resolved,2023-09-20,2023-09-24,102.0,Phone,5.0,AGT044
TKT001651,CUST02988,KYC Update,Critical,Resolved,2023-02-17,2023-02-24,159.0,App,2.0,AGT012
TKT001652,CUST01757,Net Banking Issue,High,Resolved,2023-11-09,2023-11-11,52.0,Email,1.0,AGT016
TKT001653,CUST02024,Transaction Dispute,Critical,Resolved,2021-11-19,2021-11-26,145.0,Chat,1.0,AGT036
TKT001654,CUST00287,Account Opening,High,Resolved,2023-01-29,2023-01-31,50.0,Branch,5.0,AGT026
TKT001655,CUST01422,Card Issue,Medium,In Progress,2024-12-26,,,Branch,,AGT039
TKT001656,CUST02307,Net Banking Issue,Medium,Resolved,2021-06-18,2021-06-20,39.0,Email,5.0,AGT035
TKT001657,CUST02121,KYC Update,Low,Resolved,2021-07-12,2021-07-16,101.0,Phone,5.0,AGT004
TKT001658,CUST01706,Net Banking Issue,Low,Resolved,2024-11-25,2024-11-26,34.0,App,1.0,AGT048
TKT001659,CUST02851,Interest Query,High,Resolved,2020-04-22,2020-04-24,45.0,Branch,1.0,AGT012
TKT001660,CUST02313,Account Opening,Medium,Resolved,2022-10-02,2022-10-04,52.0,Branch,4.0,AGT029
TKT001661,CUST01217,Net Banking Issue,Medium,Resolved,2022-01-01,2022-01-03,39.0,Branch,4.0,AGT006
TKT001662,CUST01489,Interest Query,Critical,Resolved,2022-09-24,2022-09-28,79.0,Chat,3.0,AGT044
TKT001663,CUST01955,ATM Issue,Low,Open,2023-04-14,,,Email,,AGT021
TKT001664,CUST01511,KYC Update,Medium,Resolved,2021-06-11,2021-06-12,39.0,Email,1.0,AGT008
TKT001665,CUST01500,Transaction Dispute,Critical,Open,2020-07-03,,,App,,AGT005
TKT001666,CUST01736,Loan Query,High,Resolved,2022-10-04,2022-10-09,120.0,App,3.0,AGT034
TKT001667,CUST00696,Card Issue,Low,Open,2023-05-30,,,App,,AGT007
TKT001668,CUST02403,ATM Issue,Critical,Resolved,2021-11-15,2021-11-20,123.0,App,4.0,AGT046
TKT001669,CUST00632,General Query,Low,Resolved,2021-01-09,2021-01-13,96.0,App,2.0,AGT026
TKT001670,CUST00129,Loan Query,Low,Resolved,2022-04-27,2022-05-04,167.0,App,3.0,AGT017
TKT001671,CUST00337,Fraud Report,Critical,Resolved,2022-01-16,2022-01-23,165.0,App,1.0,AGT021
TKT001672,CUST01563,General Query,Low,Open,2020-05-11,,,Chat,,AGT042
TKT001673,CUST02414,Loan Query,Low,Resolved,2020-10-05,2020-10-09,103.0,Branch,2.0,AGT022
TKT001674,CUST00179,Transaction Dispute,Medium,Open,2022-09-07,,,Email,,AGT026
TKT001675,CUST01575,Fraud Report,Critical,Resolved,2023-07-09,2023-07-12,75.0,App,5.0,AGT013
TKT001676,CUST00307,Loan Query,Low,Resolved,2024-06-03,2024-06-04,38.0,Branch,4.0,AGT038
TKT001677,CUST02893,KYC Update,Medium,Resolved,2021-07-25,2021-07-28,60.0,App,5.0,AGT012
TKT001678,CUST01641,Account Opening,Critical,Resolved,2023-07-06,2023-07-08,61.0,App,3.0,AGT009
TKT001679,CUST00359,Fraud Report,Critical,Resolved,2020-01-26,2020-01-29,67.0,Email,4.0,AGT041
TKT001680,CUST02319,Loan Query,Low,In Progress,2022-01-22,,,Email,,AGT048
TKT001681,CUST02604,Account Opening,Low,Open,2023-06-19,,,Email,,AGT032
TKT001682,CUST00973,KYC Update,Medium,Resolved,2020-05-22,2020-05-28,161.0,Phone,2.0,AGT034
TKT001683,CUST00337,ATM Issue,Critical,Resolved,2022-04-13,2022-04-15,45.0,Phone,2.0,AGT030
TKT001684,CUST02232,Net Banking Issue,Medium,Resolved,2023-02-18,2023-02-21,67.0,App,5.0,AGT004
TKT001685,CUST02224,Account Opening,Medium,Resolved,2020-04-06,2020-04-09,51.0,App,4.0,AGT008
TKT001686,CUST00196,Loan Query,Medium,Resolved,2021-09-14,2021-09-18,83.0,Branch,5.0,AGT020
TKT001687,CUST01218,Card Issue,Low,Resolved,2022-07-21,2022-07-27,143.0,Email,2.0,AGT004
TKT001688,CUST02716,Net Banking Issue,Low,Resolved,2022-07-29,2022-08-05,167.0,App,2.0,AGT020
TKT001689,CUST01866,Loan Query,Critical,Resolved,2020-11-13,2020-11-16,74.0,App,5.0,AGT015
TKT001690,CUST02875,General Query,Low,In Progress,2023-09-28,,,Phone,,AGT002
TKT001691,CUST01689,Account Opening,Medium,Resolved,2020-07-04,2020-07-07,78.0,Phone,4.0,AGT029
TKT001692,CUST00401,Interest Query,Low,Resolved,2024-05-03,2024-05-09,146.0,Phone,4.0,AGT028
TKT001693,CUST00927,Loan Query,Critical,Resolved,2023-01-11,2023-01-17,141.0,Phone,3.0,AGT041
TKT001694,CUST00208,Transaction Dispute,Low,Resolved,2020-03-17,2020-03-20,67.0,Chat,5.0,AGT018
TKT001695,CUST00479,KYC Update,Medium,Resolved,2021-05-23,2021-05-29,144.0,Email,3.0,AGT002
TKT001696,CUST02894,ATM Issue,Medium,Resolved,2023-05-26,2023-05-30,90.0,App,5.0,AGT018
TKT001697,CUST01387,ATM Issue,Medium,Resolved,2021-10-07,2021-10-11,88.0,Email,4.0,AGT033
TKT001698,CUST01156,Account Opening,High,Resolved,2020-06-25,2020-06-25,4.0,Chat,4.0,AGT002
TKT001699,CUST00315,ATM Issue,Critical,Resolved,2023-10-29,2023-10-31,39.0,Branch,5.0,AGT014
TKT001700,CUST01655,ATM Issue,Medium,Resolved,2024-10-31,2024-11-03,93.0,Chat,5.0,AGT045
TKT001701,CUST01696,Net Banking Issue,Medium,Resolved,2020-11-02,2020-11-02,12.0,Email,5.0,AGT006
TKT001702,CUST02162,Fraud Report,Critical,Resolved,2022-01-11,2022-01-14,56.0,Branch,2.0,AGT012
TKT001703,CUST02844,Loan Query,Low,Resolved,2024-01-03,2024-01-06,68.0,App,5.0,AGT037
TKT001704,CUST00852,Fraud Report,Critical,Resolved,2021-01-14,2021-01-17,67.0,Chat,2.0,AGT045
TKT001705,CUST02344,Transaction Dispute,Medium,Resolved,2023-08-03,2023-08-07,101.0,Chat,2.0,AGT006
TKT001706,CUST00980,Account Opening,Medium,Resolved,2022-10-26,2022-10-29,80.0,Phone,3.0,AGT046
TKT001707,CUST02484,Interest Query,Medium,Resolved,2024-08-05,2024-08-10,118.0,Phone,3.0,AGT050
TKT001708,CUST02705,Loan Query,Critical,Resolved,2021-01-06,2021-01-07,38.0,Email,5.0,AGT017
TKT001709,CUST02593,Loan Query,High,Resolved,2023-12-05,2023-12-08,80.0,Email,5.0,AGT049
TKT001710,CUST02490,General Query,High,Resolved,2023-06-09,2023-06-15,143.0,Chat,5.0,AGT017
TKT001711,CUST01262,Card Issue,Low,Open,2024-12-07,,,Chat,,AGT006
TKT001712,CUST02630,KYC Update,Medium,Resolved,2023-04-10,2023-04-14,100.0,Chat,2.0,AGT012
TKT001713,CUST01779,Fraud Report,Critical,Resolved,2021-03-18,2021-03-23,129.0,Chat,1.0,AGT014
TKT001714,CUST02432,Account Opening,Medium,Resolved,2021-07-20,2021-07-26,158.0,App,2.0,AGT031
TKT001715,CUST01414,ATM Issue,Medium,Resolved,2022-08-25,2022-08-27,61.0,Phone,1.0,AGT010
TKT001716,CUST02827,Interest Query,High,Resolved,2021-10-22,2021-10-27,121.0,App,1.0,AGT047
TKT001717,CUST01047,Interest Query,Medium,Resolved,2024-10-26,2024-11-02,168.0,Branch,5.0,AGT016
TKT001718,CUST01715,Transaction Dispute,Low,Resolved,2022-03-03,2022-03-05,51.0,Branch,2.0,AGT016
TKT001719,CUST02989,ATM Issue,High,Resolved,2020-05-22,2020-05-29,154.0,Email,3.0,AGT013
TKT001720,CUST02259,Account Opening,Low,Resolved,2022-07-16,2022-07-21,105.0,App,4.0,AGT049
TKT001721,CUST02839,Card Issue,Low,Resolved,2020-11-24,2020-11-26,35.0,Phone,3.0,AGT022
TKT001722,CUST01154,Transaction Dispute,Medium,Resolved,2021-07-18,2021-07-20,42.0,Chat,3.0,AGT047
TKT001723,CUST00679,Interest Query,Medium,Resolved,2020-02-13,2020-02-20,157.0,Branch,1.0,AGT003
TKT001724,CUST01520,ATM Issue,Medium,Resolved,2021-05-15,2021-05-21,138.0,Email,2.0,AGT023
TKT001725,CUST01255,Net Banking Issue,Medium,Resolved,2023-04-06,2023-04-11,115.0,Branch,3.0,AGT034
TKT001726,CUST00937,Fraud Report,Critical,Resolved,2021-05-17,2021-05-22,111.0,Branch,1.0,AGT025
TKT001727,CUST00179,Transaction Dispute,Medium,Open,2023-10-21,,,Phone,,AGT001
TKT001728,CUST02181,Interest Query,Low,Resolved,2024-12-26,2024-12-31,118.0,Phone,3.0,AGT048
TKT001729,CUST02843,KYC Update,Medium,Resolved,2020-11-27,2020-11-28,40.0,Chat,5.0,AGT029
TKT001730,CUST00825,Loan Query,Low,Resolved,2020-05-08,2020-05-11,77.0,Email,3.0,AGT004
TKT001731,CUST01781,Fraud Report,Critical,Open,2023-02-06,,,Chat,,AGT049
TKT001732,CUST01472,General Query,Medium,Resolved,2024-02-07,2024-02-10,77.0,Branch,1.0,AGT040
TKT001733,CUST01510,ATM Issue,Low,Resolved,2022-02-08,2022-02-14,138.0,Branch,4.0,AGT022
TKT001734,CUST02857,General Query,Medium,Resolved,2021-08-08,2021-08-13,106.0,App,5.0,AGT026
TKT001735,CUST01487,Card Issue,High,In Progress,2023-05-04,,,Branch,,AGT007
TKT001736,CUST00008,KYC Update,Critical,Resolved,2020-02-28,2020-03-04,129.0,App,5.0,AGT010
TKT001737,CUST00553,Account Opening,Low,Resolved,2020-09-08,2020-09-13,112.0,Phone,4.0,AGT025
TKT001738,CUST01022,Account Opening,Medium,Resolved,2024-02-03,2024-02-09,146.0,Email,3.0,AGT047
