account_id,customer_id,account_type,account_status,open_date,branch_id,current_balance,min_balance,interest_rate,nomination_set,overdraft_limit
ACC000860,CUST00598,Savings,Active,2016-11-28,BR006,196185.73,1000,4.74,1,0.0
ACC000861,CUST00599,Savings,Active,2023-05-08,BR013,465907.14,1000,4.3,0,0.0
ACC000862,CUST00600,Salary,Active,2021-05-31,BR002,251171.01,0,5.53,1,0.0
ACC000863,CUST00601,Savings,Active,2023-11-02,BR027,470085.55,1000,3.1,1,0.0
ACC000864,CUST00601,Salary,Active,2020-08-14,BR027,272424.96,0,2.67,1,0.0
ACC000865,CUST00602,Salary,Active,2022-12-12,BR015,11694.74,0,5.98,1,0.0
ACC000866,CUST00603,NRI,Active,2019-02-09,BR029,11410567.38,0,6.45,0,0.0
ACC000867,CUST00604,Fixed Deposit,Active,2022-10-04,BR046,2812909.3,0,7.26,1,0.0
ACC000868,CUST00605,Salary,Active,2023-10-15,BR040,235038.31,0,4.74,1,0.0
ACC000869,CUST00605,Savings,Dormant,2023-07-20,BR040,130889.69,1000,5.68,0,0.0
ACC000870,CUST00605,NRI,Active,2023-08-10,BR040,18472491.05,0,4.6,0,0.0
ACC000871,CUST00606,Current,Active,2021-11-04,BR016,252031.11,10000,5.73,0,30071.0
ACC000872,CUST00607,Savings,Dormant,2019-01-06,BR022,36705.6,1000,6.82,1,0.0
ACC000873,CUST00608,Savings,Active,2022-02-14,BR010,269883.26,1000,4.89,1,0.0
ACC000874,CUST00608,Fixed Deposit,Dormant,2023-06-09,BR010,7862711.33,0,4.3,1,0.0
ACC000875,CUST00609,Savings,Active,2016-01-20,BR040,444840.53,1000,3.96,1,0.0
ACC000876,CUST00610,Savings,Active,2020-08-13,BR046,193136.93,1000,3.98,0,0.0
ACC000877,CUST00610,Fixed Deposit,Active,2019-09-03,BR046,1745441.04,0,3.91,0,0.0
ACC000878,CUST00611,Savings,Active,2023-09-28,BR016,198761.38,1000,4.72,1,0.0
ACC000879,CUST00612,Current,Active,2023-04-10,BR049,2357858.08,10000,2.9,0,5605.0
ACC000880,CUST00612,Salary,Active,2018-04-03,BR049,238822.84,0,3.38,1,0.0
ACC000881,CUST00612,Savings,Active,2023-02-02,BR049,59633.34,1000,5.51,1,0.0
ACC000882,CUST00613,Fixed Deposit,Dormant,2023-12-01,BR002,8686780.44,0,2.85,1,0.0
ACC000883,CUST00614,Savings,Active,2018-04-26,BR043,241032.56,1000,6.78,0,0.0
ACC000884,CUST00615,Fixed Deposit,Active,2016-11-10,BR020,6277142.41,0,6.96,0,0.0
ACC000885,CUST00615,Savings,Active,2019-05-06,BR020,61698.22,1000,4.86,1,0.0
ACC000886,CUST00616,Savings,Dormant,2022-08-19,BR040,255437.98,1000,3.89,1,0.0
ACC000887,CUST00617,Salary,Active,2023-12-22,BR034,184047.05,0,3.76,1,0.0
ACC000888,CUST00618,Current,Active,2022-08-01,BR038,2547357.6,10000,6.83,0,39758.0
ACC000889,CUST00618,Fixed Deposit,Dormant,2023-07-15,BR038,1313602.32,0,5.91,1,0.0
ACC000890,CUST00618,Savings,Active,2023-09-15,BR038,298252.67,1000,6.41,1,0.0
ACC000891,CUST00619,NRI,Active,2016-08-28,BR049,14379944.84,0,6.67,0,0.0
ACC000892,CUST00619,Fixed Deposit,Active,2020-04-15,BR049,249150.81,0,5.8,1,0.0
ACC000893,CUST00620,Fixed Deposit,Active,2019-07-20,BR039,8975553.31,0,7.35,1,0.0
ACC000894,CUST00620,Current,Active,2019-11-03,BR039,2806146.01,10000,5.02,1,32201.0
ACC000895,CUST00621,Savings,Active,2022-11-08,BR030,333373.6,1000,4.89,0,0.0
ACC000896,CUST00622,Current,Active,2021-03-27,BR026,2269294.19,10000,3.74,0,17531.0
ACC000897,CUST00622,Salary,Active,2023-05-09,BR026,41172.7,0,5.19,1,0.0
ACC000898,CUST00623,Fixed Deposit,Dormant,2023-09-15,BR011,4279773.95,0,6.27,1,0.0
ACC000899,CUST00624,Savings,Active,2022-05-10,BR036,447169.84,1000,6.69,1,0.0
ACC000900,CUST00625,Current,Active,2019-03-18,BR020,574987.44,10000,5.4,0,42342.0
ACC000901,CUST00626,Savings,Active,2022-02-26,BR001,428818.59,1000,3.08,1,0.0
ACC000902,CUST00627,Savings,Active,2023-02-08,BR009,398455.28,1000,5.76,0,0.0
ACC000903,CUST00627,Salary,Active,2022-10-02,BR009,200164.31,0,6.43,1,0.0
ACC000904,CUST00628,Fixed Deposit,Active,2016-09-20,BR025,2753332.81,0,4.75,0,0.0
ACC000905,CUST00629,Savings,Active,2020-03-18,BR041,498015.01,1000,5.99,1,0.0
ACC000906,CUST00629,NRI,Active,2019-04-14,BR041,12392270.58,0,6.65,1,0.0
ACC000907,CUST00629,Salary,Active,2021-09-07,BR041,99609.09,0,3.16,1,0.0
ACC000908,CUST00630,Current,Active,2019-04-26,BR013,4669625.65,10000,4.28,1,35476.0
ACC000909,CUST00631,Savings,Active,2023-07-30,BR029,106050.32,1000,5.95,0,0.0
ACC000910,CUST00631,Current,Active,2023-04-03,BR029,141659.49,10000,4.21,1,493.0
ACC000911,CUST00632,Current,Active,2022-12-06,BR021,2356044.31,10000,6.03,0,23740.0
ACC000912,CUST00633,Salary,Active,2023-06-27,BR004,169111.47,0,6.09,1,0.0
ACC000913,CUST00634,Fixed Deposit,Active,2020-05-12,BR004,7367041.75,0,4.63,1,0.0
ACC000914,CUST00635,Fixed Deposit,Active,2023-07-28,BR027,359571.43,0,6.39,1,0.0
ACC000915,CUST00636,Savings,Active,2023-08-09,BR020,321071.01,1000,7.31,0,0.0
ACC000916,CUST00636,Current,Active,2023-11-18,BR020,1808190.06,10000,4.91,0,40098.0
ACC000917,CUST00637,Savings,Active,2022-01-11,BR036,435464.31,1000,5.13,1,0.0
ACC000918,CUST00638,Savings,Active,2023-11-01,BR023,282561.4,1000,3.06,1,0.0
ACC000919,CUST00639,Current,Active,2018-10-09,BR009,4274104.06,10000,6.51,1,8797.0
ACC000920,CUST00639,Savings,Active,2021-11-21,BR009,303612.56,1000,5.57,1,0.0
ACC000921,CUST00640,Current,Active,2023-04-07,BR018,276819.34,10000,2.61,1,10788.0
ACC000922,CUST00641,Savings,Active,2023-12-08,BR001,10172.98,1000,6.35,1,0.0
ACC000923,CUST00641,Current,Active,2023-10-11,BR001,2875349.07,10000,6.29,1,14070.0
ACC000924,CUST00642,Savings,Active,2022-09-14,BR044,336697.54,1000,7.04,1,0.0
ACC000925,CUST00643,Salary,Active,2022-03-20,BR029,254879.78,0,3.81,1,0.0
ACC000926,CUST00644,Current,Active,2023-12-21,BR015,2316116.34,10000,2.97,1,17861.0
ACC000927,CUST00644,Savings,Active,2023-06-21,BR015,327108.69,1000,3.44,1,0.0
ACC000928,CUST00644,Fixed Deposit,Active,2023-06-13,BR015,9928146.87,0,4.42,1,0.0
ACC000929,CUST00645,Current,Dormant,2019-04-19,BR037,1092045.45,10000,3.95,1,33783.0
ACC000930,CUST00646,Savings,Active,2020-04-10,BR047,443420.82,1000,4.0,1,0.0
ACC000931,CUST00646,Fixed Deposit,Active,2019-07-01,BR047,3099586.71,0,6.39,1,0.0
ACC000932,CUST00647,Fixed Deposit,Active,2023-11-12,BR021,8748291.23,0,3.18,0,0.0
ACC000933,CUST00648,Current,Active,2021-01-03,BR035,2011145.34,10000,7.24,1,9893.0
ACC000934,CUST00648,Savings,Active,2023-04-27,BR035,303555.87,1000,6.71,1,0.0
ACC000935,CUST00648,Fixed Deposit,Active,2023-09-06,BR035,5134715.12,0,3.22,0,0.0
ACC000936,CUST00649,Salary,Active,2020-10-16,BR016,178809.2,0,5.05,1,0.0
ACC000937,CUST00649,Current,Active,2018-12-05,BR016,4304466.72,10000,3.36,1,21810.0
ACC000938,CUST00650,Current,Active,2018-02-10,BR016,2494338.49,10000,7.1,1,14728.0
ACC000939,CUST00651,Salary,Active,2023-04-28,BR041,236374.52,0,6.83,0,0.0
ACC000940,CUST00652,Savings,Active,2023-02-08,BR004,141567.57,1000,4.93,1,0.0
ACC000941,CUST00653,Savings,Active,2020-01-15,BR015,11073.67,1000,6.98,1,0.0
ACC000942,CUST00654,Savings,Active,2021-10-23,BR030,388020.29,1000,6.43,1,0.0
ACC000943,CUST00655,Fixed Deposit,Active,2023-06-18,BR017,3675909.17,0,3.0,1,0.0
ACC000944,CUST00656,Savings,Active,2017-10-05,BR020,40394.88,1000,3.55,1,0.0
ACC000945,CUST00657,Fixed Deposit,Active,2022-01-17,BR004,3266830.93,0,4.48,0,0.0
ACC000946,CUST00658,Savings,Active,2021-07-25,BR043,239097.62,1000,6.12,1,0.0
ACC000947,CUST00658,NRI,Active,2023-07-31,BR043,9277348.63,0,2.96,0,0.0
ACC000948,CUST00658,Current,Closed,2020-10-01,BR043,4011529.27,10000,2.53,0,35282.0
ACC000949,CUST00659,NRI,Active,2022-09-14,BR032,4340889.21,0,6.67,1,0.0
ACC000950,CUST00659,Current,Dormant,2019-04-17,BR032,426302.61,10000,2.53,1,47205.0
ACC000951,CUST00660,Savings,Closed,2021-07-01,BR014,413715.95,1000,5.58,1,0.0
ACC000952,CUST00661,Fixed Deposit,Active,2022-09-18,BR049,8969717.9,0,2.5,1,0.0
ACC000953,CUST00661,Savings,Active,2021-04-03,BR049,135691.97,1000,4.63,1,0.0
ACC000954,CUST00662,Salary,Active,2016-10-20,BR002,292875.63,0,4.21,1,0.0
ACC000955,CUST00663,Fixed Deposit,Active,2023-12-21,BR016,688237.76,0,6.77,0,0.0
ACC000956,CUST00663,Savings,Active,2023-12-26,BR016,170141.94,1000,4.08,1,0.0
ACC000957,CUST00664,Savings,Dormant,2023-01-02,BR013,306012.29,1000,7.31,0,0.0
ACC000958,CUST00665,Fixed Deposit,Active,2018-06-08,BR021,4845094.36,0,3.45,0,0.0
ACC000959,CUST00666,Salary,Active,2023-12-04,BR005,299023.52,0,4.59,0,0.0
ACC000960,CUST00666,Savings,Active,2023-12-05,BR005,421497.1,1000,3.25,1,0.0
ACC000961,CUST00667,Savings,Active,2017-02-23,BR031,155498.03,1000,6.29,1,0.0
ACC000962,CUST00668,Salary,Active,2022-04-30,BR037,152568.58,0,6.4,0,0.0
ACC000963,CUST00668,Savings,Active,2018-08-20,BR037,440025.17,1000,3.3,0,0.0
ACC000964,CUST00669,Savings,Active,2023-02-25,BR040,279479.49,1000,4.41,1,0.0
ACC000965,CUST00670,Fixed Deposit,Active,2023-12-27,BR023,6728084.81,0,4.27,1,0.0
ACC000966,CUST00671,Savings,Dormant,2023-12-01,BR035,191326.79,1000,6.94,1,0.0
ACC000967,CUST00672,Savings,Active,2022-03-02,BR017,453162.33,1000,3.19,0,0.0
ACC000968,CUST00672,Current,Active,2021-07-06,BR017,3746112.39,10000,5.65,1,3029.0
ACC000969,CUST00673,Savings,Active,2023-06-03,BR026,409750.57,1000,5.85,1,0.0
ACC000970,CUST00674,Fixed Deposit,Active,2022-12-24,BR021,5122985.83,0,7.24,1,0.0
ACC000971,CUST00674,Savings,Active,2022-08-24,BR021,32321.45,1000,5.83,1,0.0
ACC000972,CUST00674,Current,Active,2022-02-12,BR021,2231972.97,10000,5.19,1,530.0
ACC000973,CUST00675,Savings,Active,2022-02-27,BR048,110761.62,1000,4.86,1,0.0
ACC000974,CUST00676,Salary,Active,2021-05-05,BR021,120473.0,0,5.92,1,0.0
ACC000975,CUST00677,Current,Active,2018-11-30,BR014,1619005.71,10000,4.97,1,34391.0
ACC000976,CUST00678,Savings,Active,2023-06-07,BR044,355469.03,1000,2.53,0,0.0
ACC000977,CUST00678,NRI,Active,2023-11-25,BR044,5083384.35,0,7.37,1,0.0
ACC000978,CUST00679,Current,Active,2021-07-24,BR005,4605675.64,10000,2.73,1,6561.0
ACC000979,CUST00680,Salary,Active,2020-01-02,BR048,168203.95,0,5.43,1,0.0
ACC000980,CUST00681,NRI,Active,2023-06-19,BR013,15931456.66,0,3.29,0,0.0
ACC000981,CUST00682,Current,Active,2021-02-05,BR032,1118019.34,10000,6.64,0,14019.0
ACC000982,CUST00682,Salary,Active,2021-01-02,BR032,204971.74,0,5.93,1,0.0
ACC000983,CUST00683,Fixed Deposit,Active,2020-06-28,BR040,6896334.04,0,6.37,1,0.0
ACC000984,CUST00684,NRI,Active,2022-04-11,BR045,682206.74,0,6.37,1,0.0
ACC000985,CUST00684,Savings,Active,2018-10-13,BR045,31353.24,1000,2.98,1,0.0
ACC000986,CUST00685,Savings,Active,2022-10-17,BR032,245953.7,1000,6.46,0,0.0
ACC000987,CUST00686,Savings,Active,2022-12-16,BR033,367876.96,1000,3.7,1,0.0
ACC000988,CUST00686,Fixed Deposit,Dormant,2023-07-29,BR033,6209597.01,0,5.61,1,0.0
ACC000989,CUST00687,Fixed Deposit,Active,2022-07-27,BR021,815043.44,0,3.26,1,0.0
ACC000990,CUST00688,NRI,Dormant,2022-04-22,BR011,17207071.7,0,6.23,1,0.0
ACC000991,CUST00688,Fixed Deposit,Active,2020-07-26,BR011,7816456.17,0,6.81,1,0.0
ACC000992,CUST00689,Savings,Active,2019-03-12,BR029,309795.87,1000,6.87,1,0.0
ACC000993,CUST00690,NRI,Active,2015-05-30,BR025,7805485.55,0,5.56,1,0.0
ACC000994,CUST00690,Fixed Deposit,Dormant,2018-07-21,BR025,8232450.8,0,6.81,1,0.0
ACC000995,CUST00691,Fixed Deposit,Active,2019-12-20,BR002,6378193.02,0,3.09,1,0.0
ACC000996,CUST00692,Savings,Active,2022-03-22,BR047,161984.0,1000,3.94,0,0.0
ACC000997,CUST00693,Fixed Deposit,Active,2019-03-12,BR015,9548822.36,0,3.88,1,0.0
ACC000998,CUST00693,Current,Active,2020-08-01,BR015,4184342.28,10000,2.51,1,34816.0
ACC000999,CUST00693,NRI,Active,2023-09-14,BR015,17762924.29,0,5.33,0,0.0
ACC001000,CUST00694,Savings,Active,2018-10-06,BR042,143029.36,1000,5.55,1,0.0
ACC001001,CUST00695,Savings,Active,2023-12-20,BR011,410896.22,1000,4.85,1,0.0
ACC001002,CUST00695,Fixed Deposit,Active,2021-09-16,BR011,1640067.97,0,3.81,1,0.0
ACC001003,CUST00696,Salary,Active,2022-09-27,BR043,99589.29,0,2.75,0,0.0
ACC001004,CUST00697,Current,Active,2022-12-26,BR040,4578629.28,10000,4.91,0,25397.0
ACC001005,CUST00697,Savings,Active,2022-11-21,BR040,90794.87,1000,4.41,1,0.0
ACC001006,CUST00698,Salary,Active,2023-06-30,BR014,53319.97,0,3.42,1,0.0
ACC001007,CUST00699,Current,Active,2020-12-11,BR042,1604818.35,10000,2.78,1,7850.0
ACC001008,CUST00700,Savings,Active,2023-06-15,BR039,276876.01,1000,6.3,0,0.0
ACC001009,CUST00701,Savings,Active,2020-03-31,BR009,491709.59,1000,5.96,0,0.0
ACC001010,CUST00702,Savings,Active,2022-09-05,BR012,180069.26,1000,3.95,1,0.0
ACC001011,CUST00703,Fixed Deposit,Active,2022-05-19,BR011,4951503.32,0,2.71,1,0.0
ACC001012,CUST00703,NRI,Active,2022-07-08,BR011,6691289.2,0,7.07,1,0.0
ACC001013,CUST00703,Current,Active,2022-09-13,BR011,2369381.33,10000,3.23,0,28088.0
ACC001014,CUST00704,Current,Active,2021-05-30,BR049,1138370.14,10000,5.56,1,46784.0
ACC001015,CUST00704,Salary,Active,2019-02-11,BR049,255977.46,0,4.38,1,0.0
ACC001016,CUST00705,Savings,Active,2018-09-18,BR031,220030.11,1000,6.65,0,0.0
ACC001017,CUST00706,Savings,Active,2023-08-23,BR027,308209.34,1000,4.06,0,0.0
ACC001018,CUST00707,Savings,Active,2023-01-01,BR037,195296.23,1000,3.45,1,0.0
ACC001019,CUST00708,Savings,Active,2020-10-11,BR042,42935.0,1000,6.2,1,0.0
ACC001020,CUST00708,NRI,Active,2021-07-02,BR042,7519368.96,0,6.3,1,0.0
ACC001021,CUST00708,Fixed Deposit,Dormant,2021-11-03,BR042,9922718.36,0,4.41,1,0.0
ACC001022,CUST00709,NRI,Active,2023-10-02,BR017,9010151.0,0,4.89,1,0.0
ACC001023,CUST00709,Savings,Active,2019-08-09,BR017,65235.15,1000,3.28,0,0.0
ACC001024,CUST00710,Savings,Active,2022-08-14,BR026,263051.71,1000,3.02,1,0.0
ACC001025,CUST00711,Savings,Active,2016-09-28,BR038,305680.59,1000,3.27,1,0.0
ACC001026,CUST00712,Salary,Active,2019-03-13,BR045,233560.91,0,4.68,1,0.0
ACC001027,CUST00713,Current,Active,2023-10-22,BR012,3265062.67,10000,6.19,1,23832.0
ACC001028,CUST00714,Savings,Active,2020-06-26,BR049,102066.09,1000,4.28,0,0.0
ACC001029,CUST00715,Current,Dormant,2017-08-31,BR016,1014224.47,10000,2.72,1,4668.0
ACC001030,CUST00716,Current,Active,2020-12-18,BR034,1480077.75,10000,5.65,1,4964.0
ACC001031,CUST00716,Salary,Active,2022-11-21,BR034,45889.55,0,5.04,1,0.0
ACC001032,CUST00717,Fixed Deposit,Active,2019-06-30,BR016,8402979.23,0,5.14,0,0.0
ACC001033,CUST00717,Savings,Active,2021-06-29,BR016,325435.44,1000,5.22,1,0.0
ACC001034,CUST00718,Savings,Active,2022-08-15,BR002,426906.16,1000,7.04,1,0.0
ACC001035,CUST00719,Current,Active,2021-04-29,BR041,1564773.87,10000,4.35,1,13313.0
ACC001036,CUST00719,Savings,Active,2021-03-24,BR041,211722.59,1000,5.89,1,0.0
ACC001037,CUST00720,Savings,Active,2022-05-16,BR006,305962.03,1000,7.47,1,0.0
ACC001038,CUST00721,Savings,Active,2023-01-03,BR003,266055.1,1000,6.12,1,0.0
ACC001039,CUST00722,Savings,Dormant,2023-12-10,BR049,129980.78,1000,7.43,1,0.0
ACC001040,CUST00722,Current,Active,2022-12-23,BR049,4487930.93,10000,3.46,1,39796.0
ACC001041,CUST00723,Fixed Deposit,Active,2021-03-15,BR043,9164061.44,0,4.43,1,0.0
ACC001042,CUST00724,Salary,Active,2023-07-23,BR050,207884.17,0,4.61,1,0.0
ACC001043,CUST00725,Savings,Active,2022-05-04,BR015,303314.42,1000,5.68,1,0.0
ACC001044,CUST00726,Current,Active,2023-05-15,BR021,2783353.73,10000,3.56,1,46117.0
ACC001045,CUST00727,Savings,Active,2022-10-01,BR034,219968.77,1000,6.17,0,0.0
ACC001046,CUST00728,Savings,Active,2023-03-14,BR044,41067.51,1000,4.1,1,0.0
ACC001047,CUST00729,Savings,Active,2023-04-11,BR031,100942.97,1000,6.59,0,0.0
ACC001048,CUST00730,Current,Active,2023-08-27,BR045,1944610.73,10000,4.9,1,48274.0
ACC001049,CUST00731,Savings,Active,2021-05-25,BR026,248893.5,1000,4.75,1,0.0
ACC001050,CUST00732,Current,Active,2021-03-01,BR026,2393187.62,10000,2.66,1,702.0
ACC001051,CUST00733,Current,Active,2021-12-22,BR014,1272802.4,10000,3.07,1,14715.0
ACC001052,CUST00733,NRI,Active,2017-07-08,BR014,2425199.51,0,4.93,1,0.0
ACC001053,CUST00734,Savings,Active,2023-03-12,BR044,158731.69,1000,6.77,1,0.0
ACC001054,CUST00734,Current,Active,2023-11-25,BR044,2115335.17,10000,5.55,1,2742.0
ACC001055,CUST00735,Savings,Active,2023-03-16,BR016,210591.74,1000,2.72,1,0.0
ACC001056,CUST00736,NRI,Active,2021-11-22,BR050,2173848.06,0,4.69,0,0.0
ACC001057,CUST00737,Savings,Closed,2023-09-23,BR015,263281.55,1000,5.58,0,0.0
ACC001058,CUST00738,Salary,Active,2023-04-19,BR020,159797.45,0,4.29,0,0.0
ACC001059,CUST00738,Savings,Active,2022-05-28,BR020,370080.71,1000,4.56,1,0.0
ACC001060,CUST00739,Savings,Active,2020-07-11,BR005,187089.75,1000,5.27,1,0.0
ACC001061,CUST00740,Current,Active,2023-07-18,BR001,405218.69,10000,6.36,1,7283.0
ACC001062,CUST00741,Savings,Active,2023-06-05,BR008,199995.56,1000,2.89,0,0.0
ACC001063,CUST00742,Savings,Active,2021-12-25,BR043,318711.75,1000,6.5,1,0.0
ACC001064,CUST00743,Savings,Active,2019-05-16,BR016,4171.08,1000,4.65,1,0.0
ACC001065,CUST00744,Fixed Deposit,Active,2020-05-27,BR036,3431194.22,0,6.1,1,0.0
ACC001066,CUST00744,Savings,Active,2022-03-11,BR036,434774.69,1000,3.15,1,0.0
ACC001067,CUST00745,Savings,Active,2023-10-24,BR005,345749.57,1000,2.52,1,0.0
ACC001068,CUST00746,Salary,Active,2022-02-05,BR021,201238.13,0,5.03,0,0.0
ACC001069,CUST00747,Fixed Deposit,Dormant,2019-04-27,BR024,5015795.08,0,3.29,1,0.0
ACC001070,CUST00747,Savings,Active,2022-03-29,BR024,285205.61,1000,6.25,1,0.0
ACC001071,CUST00748,Salary,Active,2023-05-26,BR012,260036.52,0,2.97,1,0.0
ACC001072,CUST00749,Current,Active,2022-05-23,BR011,177289.88,10000,3.85,1,22919.0
ACC001073,CUST00750,Salary,Active,2019-09-24,BR009,96482.89,0,4.03,1,0.0
ACC001074,CUST00751,Fixed Deposit,Active,2023-07-18,BR046,655678.8,0,3.46,1,0.0
ACC001075,CUST00752,Fixed Deposit,Active,2017-02-26,BR046,862852.48,0,3.28,1,0.0
ACC001076,CUST00753,Savings,Active,2023-12-20,BR011,269204.85,1000,4.3,1,0.0
ACC001077,CUST00754,Fixed Deposit,Active,2018-04-23,BR045,640377.2,0,5.87,0,0.0
ACC001078,CUST00755,Salary,Active,2022-05-15,BR044,222637.8,0,3.32,1,0.0
ACC001079,CUST00756,Savings,Active,2022-08-12,BR033,364538.64,1000,5.79,1,0.0
ACC001080,CUST00756,NRI,Active,2023-07-21,BR033,9213893.13,0,5.72,1,0.0
ACC001081,CUST00757,Salary,Active,2017-07-05,BR019,179977.27,0,5.9,1,0.0
ACC001082,CUST00758,Fixed Deposit,Active,2021-11-15,BR003,6453355.26,0,6.04,1,0.0
ACC001083,CUST00758,Salary,Active,2019-12-30,BR003,283212.04,0,5.68,0,0.0
ACC001084,CUST00758,Current,Active,2023-10-01,BR003,3105576.46,10000,6.84,1,25497.0
ACC001085,CUST00759,Savings,Active,2023-02-23,BR026,397748.68,1000,5.64,0,0.0
ACC001086,CUST00759,Fixed Deposit,Active,2018-07-18,BR026,370306.14,0,5.3,1,0.0
ACC001087,CUST00760,Current,Active,2023-07-08,BR015,2853893.35,10000,5.68,1,6434.0
ACC001088,CUST00761,Savings,Active,2021-05-05,BR023,480242.87,1000,6.37,0,0.0
ACC001089,CUST00762,Savings,Active,2023-11-28,BR043,296477.62,1000,5.72,1,0.0
ACC001090,CUST00762,Salary,Active,2020-04-10,BR043,111689.9,0,5.14,1,0.0
ACC001091,CUST00763,NRI,Active,2023-03-24,BR033,7070533.63,0,3.24,0,0.0
ACC001092,CUST00764,Fixed Deposit,Active,2019-10-26,BR004,605944.85,0,5.96,1,0.0
ACC001093,CUST00765,Fixed Deposit,Active,2021-04-28,BR012,757600.79,0,5.45,1,0.0
ACC001094,CUST00766,Savings,Active,2021-05-10,BR040,270398.29,1000,7.08,0,0.0
ACC001095,CUST00767,Salary,Active,2023-12-17,BR040,299060.47,0,3.12,1,0.0
ACC001096,CUST00768,Savings,Active,2020-01-28,BR042,92061.59,1000,3.26,0,0.0
ACC001097,CUST00769,Savings,Closed,2018-12-12,BR014,384315.46,1000,5.03,1,0.0
ACC001098,CUST00770,NRI,Active,2021-05-14,BR044,9803101.21,0,2.64,1,0.0
ACC001099,CUST00771,Current,Dormant,2017-03-20,BR006,3195919.85,10000,4.42,1,22189.0
ACC001100,CUST00772,Savings,Active,2023-10-07,BR005,436887.94,1000,3.51,1,0.0
ACC001101,CUST00773,Savings,Active,2023-05-03,BR049,303577.77,1000,6.19,1,0.0
ACC001102,CUST00774,NRI,Active,2023-07-05,BR002,16969492.08,0,5.52,1,0.0
ACC001103,CUST00775,Savings,Active,2023-10-09,BR032,485291.13,1000,5.44,1,0.0
ACC001104,CUST00776,Savings,Active,2017-01-01,BR001,405569.56,1000,3.89,1,0.0
ACC001105,CUST00776,Fixed Deposit,Dormant,2018-12-21,BR001,9818913.72,0,4.76,1,0.0
ACC001106,CUST00777,Current,Active,2022-06-15,BR036,4044781.32,10000,2.59,1,45897.0
ACC001107,CUST00778,Current,Active,2021-11-19,BR042,1575150.22,10000,3.92,0,27170.0
ACC001108,CUST00779,Current,Active,2020-06-08,BR017,1811975.18,10000,3.62,0,3534.0
ACC001109,CUST00779,Salary,Active,2022-06-16,BR017,282530.25,0,6.46,1,0.0
ACC001110,CUST00780,Current,Active,2020-01-25,BR017,4400495.45,10000,4.62,1,23240.0
ACC001111,CUST00781,Savings,Active,2019-06-05,BR014,401511.39,1000,6.43,1,0.0
ACC001112,CUST00782,Savings,Active,2023-04-13,BR024,385784.75,1000,6.58,1,0.0
ACC001113,CUST00783,Fixed Deposit,Active,2022-02-21,BR002,611191.19,0,3.1,1,0.0
ACC001114,CUST00783,Savings,Active,2022-07-23,BR002,448839.99,1000,5.75,1,0.0
ACC001115,CUST00784,Salary,Dormant,2019-07-06,BR009,270600.06,0,6.67,1,0.0
ACC001116,CUST00785,Savings,Dormant,2023-03-08,BR016,317214.79,1000,5.92,1,0.0
ACC001117,CUST00786,Current,Active,2023-02-07,BR031,4214295.5,10000,3.44,1,25781.0
ACC001118,CUST00786,Salary,Active,2021-07-30,BR031,62358.27,0,6.91,1,0.0
ACC001119,CUST00787,Salary,Active,2023-03-18,BR003,150139.84,0,2.63,1,0.0
ACC001120,CUST00788,Salary,Active,2019-07-21,BR015,259029.03,0,5.77,1,0.0
ACC001121,CUST00789,Savings,Active,2023-07-30,BR022,282678.18,1000,4.08,1,0.0
ACC001122,CUST00789,NRI,Active,2023-02-10,BR022,7748845.73,0,5.85,1,0.0
ACC001123,CUST00790,Current,Active,2020-10-23,BR040,3836910.45,10000,5.82,0,22523.0
ACC001124,CUST00791,Salary,Active,2023-05-29,BR010,160743.02,0,4.72,1,0.0
ACC001125,CUST00791,Savings,Active,2023-12-13,BR010,78871.37,1000,7.04,0,0.0
ACC001126,CUST00792,Savings,Active,2023-10-23,BR010,217846.72,1000,2.59,1,0.0
ACC001127,CUST00792,Current,Active,2022-09-24,BR010,4145070.96,10000,4.65,0,30962.0
ACC001128,CUST00792,Fixed Deposit,Active,2023-07-03,BR010,6878654.13,0,7.34,1,0.0
ACC001129,CUST00793,Savings,Active,2022-09-04,BR009,497408.17,1000,2.51,1,0.0
ACC001130,CUST00794,Savings,Active,2021-12-12,BR038,347498.4,1000,4.6,1,0.0
ACC001131,CUST00794,Fixed Deposit,Active,2022-02-01,BR038,3659396.82,0,3.46,1,0.0
ACC001132,CUST00795,Current,Active,2022-06-02,BR009,427109.6,10000,2.51,1,30715.0
ACC001133,CUST00796,Fixed Deposit,Active,2018-08-20,BR016,2450963.87,0,6.42,0,0.0
ACC001134,CUST00796,Savings,Active,2023-04-28,BR016,93723.69,1000,4.93,1,0.0
ACC001135,CUST00797,Savings,Active,2020-11-17,BR045,475435.66,1000,6.75,0,0.0
ACC001136,CUST00798,Fixed Deposit,Active,2023-12-22,BR010,3253677.66,0,6.87,1,0.0
ACC001137,CUST00799,NRI,Active,2023-12-26,BR008,10610886.16,0,6.66,1,0.0
ACC001138,CUST00800,Fixed Deposit,Active,2023-03-11,BR037,3809423.17,0,2.78,1,0.0
ACC001139,CUST00801,Savings,Active,2017-05-07,BR015,199256.5,1000,4.67,0,0.0
ACC001140,CUST00801,Current,Active,2021-03-19,BR015,302433.57,10000,4.8,0,31989.0
ACC001141,CUST00802,Savings,Active,2019-12-27,BR042,337691.77,1000,5.38,1,0.0
ACC001142,CUST00802,Salary,Active,2021-02-24,BR042,279375.38,0,2.74,1,0.0
ACC001143,CUST00803,Fixed Deposit,Active,2019-06-17,BR014,1538266.06,0,5.06,1,0.0
